,buy/sell,time,price,stop loss,ETH_balance,USDT_balance
34,buy,2018-02-23 00:59:59.999,806.45,True,0.11860861920039052,0
35,sell,2018-02-23 02:29:59.999,788.77,True,0.0,93.55492056669203
36,buy,2018-02-24 17:29:59.999,833.59,True,0.11223133742810258,0
37,sell,2018-02-24 19:59:59.999,823.0,True,0.0,92.36639070332842
38,buy,2018-02-25 02:29:59.999,830.84,True,0.11117229635468732,0
39,sell,2018-02-25 10:59:59.999,835.2,False,0.0,92.85110191543485
40,buy,2018-02-26 06:29:59.999,849.15,False,0.10934593642517206,0
41,sell,2018-02-26 08:59:59.999,834.48,True,0.0,91.24699702807757
42,buy,2018-03-01 19:59:59.999,875.0,True,0.10428228231780294,0
43,sell,2018-03-02 11:29:59.999,864.83,True,0.0,90.18644621690552
44,buy,2018-03-03 05:59:59.999,864.54,True,0.10431726261006492,0
45,sell,2018-03-03 23:59:59.999,854.12,True,0.0,89.09946034050866
46,buy,2018-03-05 05:29:59.999,866.95,True,0.10277347060442776,0
47,sell,2018-03-05 18:59:59.999,858.1,True,0.0,88.18991512565947
48,buy,2018-03-07 01:59:59.999,813.11,True,0.10846000556586374,0
49,sell,2018-03-07 07:59:59.999,800.95,True,0.0,86.87104145797856
50,buy,2018-03-07 17:29:59.999,787.55,True,0.11030543007806307,0
51,sell,2018-03-07 18:29:59.999,769.43,True,0.0,84.87230706496406
52,buy,2018-03-08 09:29:59.999,753.55,True,0.11262996093817805,0
53,sell,2018-03-08 14:29:59.999,744.92,True,0.0,83.90031050206758
54,buy,2018-03-09 12:29:59.999,670.0,True,0.1252243440329367,0
55,sell,2018-03-09 18:29:59.999,680.39,False,0.0,85.20139143656979
56,buy,2018-03-10 16:29:59.999,737.06,False,0.11559627633648523,0
57,sell,2018-03-10 19:29:59.999,724.03,True,0.0,83.6951719559054
58,buy,2018-03-11 07:29:59.999,685.68,True,0.12206156218047107,0
59,sell,2018-03-12 01:59:59.999,720.85,False,0.0,87.98807709779257
60,buy,2018-03-13 02:29:59.999,697.33,False,0.12617853397644238,0
61,sell,2018-03-13 05:29:59.999,690.0,True,0.0,87.06318844374525
62,buy,2018-03-13 09:29:59.999,701.84,True,0.12404990944338488,0
63,sell,2018-03-13 12:59:59.999,684.21,True,0.0,84.87618854025838
64,buy,2018-03-15 10:29:59.999,589.4,True,0.14400439182263045,0
65,sell,2018-03-15 18:29:59.999,594.69,False,0.0,85.6379717730001
66,buy,2018-03-15 23:59:59.999,608.56,False,0.14072231460003962,0
67,sell,2018-03-16 02:59:59.999,596.0,True,0.0,83.87049950162361
68,buy,2018-03-16 15:29:59.999,616.75,True,0.13598783867308248,0
69,sell,2018-03-16 23:29:59.999,609.26,True,0.0,82.85195058996223
70,buy,2018-03-17 10:59:59.999,607.0,True,0.1364941525370053,0
71,sell,2018-03-17 13:59:59.999,597.54,True,0.0,81.56071590696214
72,buy,2018-03-18 21:29:59.999,484.1,True,0.16847906611642666,0
73,sell,2018-03-18 21:59:59.999,486.4,False,0.0,81.94821775902992
74,buy,2018-03-20 01:29:59.999,553.98,False,0.14792631098420506,0
75,sell,2018-03-20 02:29:59.999,546.46,True,0.0,80.8358119004287
76,buy,2018-03-20 16:59:59.999,534.19,True,0.15132408300497704,0
77,sell,2018-03-21 02:29:59.999,554.07,False,0.0,83.84413467056764
78,buy,2018-03-21 10:29:59.999,573.1,False,0.14629931019118414,0
79,sell,2018-03-21 16:59:59.999,575.5,False,0.0,84.19525301502647
80,buy,2018-03-22 20:59:59.999,534.52,False,0.15751562713280415,0
81,sell,2018-03-22 22:29:59.999,528.01,True,0.0,83.16982628239192
82,buy,2018-03-23 19:29:59.999,524.25,True,0.15864535294686108,0
83,sell,2018-03-24 07:59:59.999,536.57,False,0.0,85.12433703069726
84,buy,2018-03-24 18:29:59.999,537.71,False,0.15830900863048344,0
85,sell,2018-03-24 23:29:59.999,528.31,True,0.0,83.6362323495707
86,buy,2018-03-27 11:29:59.999,464.88,True,0.17990929347266113,0
87,sell,2018-03-27 12:29:59.999,457.28,True,0.0,82.26892171917848
88,buy,2018-03-28 08:29:59.999,447.87,True,0.18368928867568374,0
89,sell,2018-03-28 17:29:59.999,452.25,False,0.0,83.07348080357797
90,buy,2018-03-29 21:59:59.999,406.52,False,0.20435275214891757,0
91,sell,2018-03-29 22:59:59.999,399.5,True,0.0,81.63892448349257
92,buy,2018-03-31 14:29:59.999,402.34,True,0.20291028603542421,0
93,sell,2018-03-31 17:29:59.999,398.11,True,0.0,80.78061397356274
94,buy,2018-04-02 10:29:59.999,383.97,True,0.21038261836487937,0
95,sell,2018-04-02 23:29:59.999,378.13,True,0.0,79.55197948231184
96,buy,2018-04-04 11:59:59.999,402.89,True,0.1974533482645681,0
97,sell,2018-04-04 12:29:59.999,392.96,True,0.0,77.59126773404468
98,buy,2018-04-05 10:29:59.999,379.0,True,0.20472630008982765,0
99,sell,2018-04-05 15:29:59.999,374.47,True,0.0,76.66385759463776
100,buy,2018-04-06 23:59:59.999,369.32,True,0.20758111554921954,0
101,sell,2018-04-07 01:59:59.999,365.32,True,0.0,75.83353313244088
102,buy,2018-04-07 21:59:59.999,388.08,True,0.1954069602464463,0
103,sell,2018-04-09 16:59:59.999,392.88,False,0.0,76.77148654162382
104,buy,2018-04-11 06:59:59.999,413.0,False,0.18588737661410124,0
105,sell,2018-04-11 13:29:59.999,415.46,False,0.0,77.2287694880945
106,buy,2018-04-11 19:29:59.999,420.98,False,0.18344997265450733,0
107,sell,2018-04-12 09:59:59.999,415.62,True,0.0,76.24547763466633
108,buy,2018-04-13 14:29:59.999,518.72,True,0.14698773449002608,0
109,sell,2018-04-13 17:29:59.999,511.02,True,0.0,75.11367207909312
110,buy,2018-04-13 17:59:59.999,514.19,True,0.14608154977555596,0
111,sell,2018-04-13 22:29:59.999,509.0,True,0.0,74.35550883575799
112,buy,2018-04-14 20:59:59.999,496.36,True,0.14980157312385767,0
113,sell,2018-04-16 00:29:59.999,524.8,False,0.0,78.61586557540049
114,buy,2018-04-16 14:29:59.999,511.47,False,0.15370572189062992,0
115,sell,2018-04-16 15:59:59.999,502.25,True,0.0,77.19869881956888
116,buy,2018-04-17 00:29:59.999,506.17,True,0.15251535811993772,0
117,sell,2018-04-17 08:29:59.999,506.7,False,0.0,77.27953195937243
118,buy,2018-04-18 07:29:59.999,507.26,False,0.1523469856865758,0
119,sell,2018-04-18 18:59:59.999,510.05,False,0.0,77.70458004943798
120,buy,2018-04-18 22:29:59.999,516.48,False,0.15045031762979783,0
121,sell,2018-04-19 11:59:59.999,530.94,False,0.0,79.88009164236486
122,buy,2018-04-20 12:29:59.999,573.0,False,0.13940679169697184,0
123,sell,2018-04-22 04:59:59.999,595.72,False,0.0,83.04741394972007
124,buy,2018-04-23 13:29:59.999,638.0,False,0.13016836042275873,0
125,sell,2018-04-25 01:59:59.999,704.17,False,0.0,91.660654358894
126,buy,2018-04-25 22:59:59.999,628.46,False,0.1458496234587627,0
127,sell,2018-04-26 02:29:59.999,613.65,True,0.0,89.50062143546972
128,buy,2018-04-28 22:59:59.999,687.07,True,0.1302641964217179,0
129,sell,2018-04-28 23:29:59.999,687.09,False,0.0,89.50322671939816
130,buy,2018-04-29 18:59:59.999,682.3,False,0.13117869957408496,0
131,sell,2018-04-29 20:29:59.999,675.0,True,0.0,88.54562221250734
132,buy,2018-04-29 20:29:59.999,675.0,True,0.13117869957408496,0
133,sell,2018-04-30 07:59:59.999,681.24,False,0.0,89.36417729784964
134,buy,2018-05-01 08:59:59.999,651.6,False,0.1371457601256133,0
135,sell,2018-05-02 12:29:59.999,679.01,False,0.0,93.12334258289269
136,buy,2018-05-03 09:29:59.999,714.59,False,0.13031716450397107,0
137,sell,2018-05-04 09:59:59.999,780.23,False,0.0,101.67736126093335
138,buy,2018-05-04 14:29:59.999,792.7,False,0.12826713922156344,0
139,sell,2018-05-04 16:59:59.999,796.8,False,0.0,102.20325653174174
140,buy,2018-05-05 01:29:59.999,786.55,False,0.1299386644609265,0
141,sell,2018-05-05 22:59:59.999,812.67,False,0.0,105.59725444746114
142,buy,2018-05-08 20:29:59.999,739.27,False,0.14283990212975117,0
143,sell,2018-05-09 04:59:59.999,742.5,False,0.0,106.05862733134025
144,buy,2018-05-10 05:29:59.999,755.75,False,0.14033559686581573,0
145,sell,2018-05-10 20:29:59.999,741.12,True,0.0,104.00551754919336
146,buy,2018-05-11 21:29:59.999,681.5,True,0.15261264497313773,0
147,sell,2018-05-11 23:59:59.999,673.31,True,0.0,102.75561998686335
148,buy,2018-05-12 17:29:59.999,674.0,True,0.15245640947605837,0
149,sell,2018-05-12 18:29:59.999,657.18,True,0.0,100.19130317947604
150,buy,2018-05-14 12:59:59.999,707.15,True,0.14168324001905683,0
151,sell,2018-05-14 16:29:59.999,688.4,True,0.0,97.53474242911872
152,buy,2018-05-14 16:59:59.999,725.91,True,0.13436203169693037,0
153,sell,2018-05-15 01:59:59.999,717.11,True,0.0,96.35235655018573
154,buy,2018-05-16 11:29:59.999,688.55,True,0.13993516309663168,0
155,sell,2018-05-16 20:59:59.999,693.26,False,0.0,97.01145116837087
156,buy,2018-05-16 22:29:59.999,695.62,False,0.13946041109854643,0
157,sell,2018-05-17 07:59:59.999,707.56,False,0.0,98.67660847688751
158,buy,2018-05-18 07:29:59.999,676.51,False,0.14586127104830307,0
159,sell,2018-05-18 09:59:59.999,668.01,True,0.0,97.43678767297693
160,buy,2018-05-18 14:59:59.999,680.56,True,0.14317148770567906,0
161,sell,2018-05-18 17:59:59.999,672.88,True,0.0,96.33723064739732
162,buy,2018-05-19 08:29:59.999,691.34,True,0.1393485559166218,0
163,sell,2018-05-19 20:29:59.999,701.32,False,0.0,97.7279292354452
164,buy,2018-05-21 09:59:59.999,718.14,False,0.13608478741672264,0
165,sell,2018-05-21 13:29:59.999,708.23,True,0.0,96.37932899214547
166,buy,2018-05-22 01:59:59.999,698.29,True,0.13802192354486742,0
167,sell,2018-05-22 04:29:59.999,687.0,True,0.0,94.82106147532392
168,buy,2018-05-22 11:29:59.999,694.21,True,0.13658844078207447,0
169,sell,2018-05-22 12:59:59.999,686.4,True,0.0,93.75430575281591
170,buy,2018-05-23 09:29:59.999,642.55,True,0.14590974360410228,0
171,sell,2018-05-23 10:29:59.999,629.5,True,0.0,91.85018359878238
172,buy,2018-05-24 06:29:59.999,595.43,True,0.15425857548121927,0
173,sell,2018-05-24 11:29:59.999,565.94,True,0.0,87.30109820784124
174,buy,2018-05-25 01:59:59.999,594.95,True,0.14673686563213922,0
175,sell,2018-05-25 13:59:59.999,588.0,True,0.0,86.28127699169787
176,buy,2018-05-25 16:59:59.999,600.4,True,0.14370632410342749,0
177,sell,2018-05-25 17:29:59.999,600.42,False,0.0,86.28415111817992
178,buy,2018-05-25 18:29:59.999,595.31,False,0.14493986514283302,0
179,sell,2018-05-25 20:29:59.999,589.18,True,0.0,85.39566974485436
180,buy,2018-05-26 03:59:59.999,583.58,True,0.14633069972386709,0
181,sell,2018-05-26 19:29:59.999,601.89,False,0.0,88.07498485679835
182,buy,2018-05-30 07:59:59.999,571.99,False,0.1539799382101057,0
183,sell,2018-05-30 09:59:59.999,559.77,True,0.0,86.19335001187086
184,buy,2018-05-30 16:59:59.999,567.31,True,0.15193342266462934,0
185,sell,2018-05-30 17:59:59.999,553.5,True,0.0,84.09514944487233
186,buy,2018-05-31 01:29:59.999,552.94,True,0.15208729599029247,0
187,sell,2018-06-01 05:29:59.999,573.12,False,0.0,87.16427107795643
188,buy,2018-06-02 14:59:59.999,592.73,False,0.14705560892473205,0
189,sell,2018-06-03 04:59:59.999,594.98,False,0.0,87.49514619803708
190,buy,2018-06-04 22:59:59.999,591.5,False,0.14792078816236193,0
191,sell,2018-06-05 05:29:59.999,581.24,True,0.0,85.97747891149125
192,buy,2018-06-05 10:59:59.999,586.4,True,0.14661916594729066,0
193,sell,2018-06-05 14:59:59.999,587.02,False,0.0,86.06838279437856
194,buy,2018-06-06 18:29:59.999,609.56,False,0.14119755691708538,0
195,sell,2018-06-06 19:29:59.999,599.67,True,0.0,84.67193895646858
