,buy/sell,time,price,stop loss,XRP_balance,USDT_balance
32,buy,2018-05-08 04:58:59.999,0.84017,False,112.87792509611447,0
33,sell,2018-05-08 05:20:59.999,0.84098,False,0.0,94.92807744733034
34,buy,2018-05-08 09:16:59.999,0.83299,False,113.96064472242205,0
35,sell,2018-05-08 12:11:59.999,0.82408,True,0.0,93.91268810285356
36,buy,2018-05-08 12:58:59.999,0.81486,True,115.25008971216351,0
37,sell,2018-05-08 14:17:59.999,0.80647,True,0.0,92.94573985016851
38,buy,2018-05-08 15:13:59.999,0.80144,True,115.97342265193714,0
39,sell,2018-05-08 16:34:59.999,0.80203,False,0.0,93.01416416953315
40,buy,2018-05-08 17:57:59.999,0.8068,False,115.28775925822156,0
41,sell,2018-05-08 19:00:59.999,0.807,False,0.0,93.0372217213848
42,buy,2018-05-08 22:53:59.999,0.81447,False,114.23038506192346,0
43,sell,2018-05-08 23:48:59.999,0.80583,True,0.0,92.05027119444978
44,buy,2018-05-09 04:27:59.999,0.80339,True,114.57731760969115,0
45,sell,2018-05-09 05:23:59.999,0.79532,True,0.0,91.12563224133957
46,buy,2018-05-09 06:27:59.999,0.77432,True,117.68471980749506,0
47,sell,2018-05-09 07:05:59.999,0.76556,True,0.0,90.09471409582592
48,buy,2018-05-09 07:44:59.999,0.765,True,117.77086809911884,0
49,sell,2018-05-09 08:03:59.999,0.76815,False,0.0,90.46569233033814
50,buy,2018-05-09 08:27:59.999,0.76886,False,117.66211316798656,0
51,sell,2018-05-09 09:47:59.999,0.77253,False,0.0,90.89751228566466
52,buy,2018-05-09 13:22:59.999,0.779,False,116.68486814591098,0
53,sell,2018-05-09 13:34:59.999,0.77922,False,0.0,90.92318295665676
54,buy,2018-05-09 14:02:59.999,0.79397,False,114.51715172696294,0
55,sell,2018-05-09 14:31:59.999,0.7978,False,0.0,91.36178364777102
56,buy,2018-05-10 01:08:59.999,0.79878,False,114.3766539569982,0
57,sell,2018-05-10 01:31:59.999,0.80112,False,0.0,91.6294250180304
58,buy,2018-05-10 22:44:59.999,0.7752,False,118.2010126651579,0
59,sell,2018-05-11 01:26:59.999,0.76696,True,0.0,90.6554486736695
60,buy,2018-05-11 03:25:59.999,0.73595,True,123.1815322694062,0
61,sell,2018-05-11 03:31:59.999,0.72801,True,0.0,89.67738730745042
62,buy,2018-05-11 05:08:59.999,0.74306,True,120.6866031107184,0
63,sell,2018-05-11 05:44:59.999,0.74536,False,0.0,89.95496649460506
64,buy,2018-05-11 06:10:59.999,0.74349,False,120.99014982663527,0
65,sell,2018-05-11 07:45:59.999,0.74663,False,0.0,90.3348755650607
66,buy,2018-05-11 08:10:59.999,0.74997,False,120.45131880616651,0
67,sell,2018-05-11 09:07:59.999,0.75121,False,0.0,90.48423520038035
68,buy,2018-05-11 10:11:59.999,0.715,False,126.55137790262987,0
69,sell,2018-05-11 10:22:59.999,0.70707,True,0.0,89.4806827736125
70,buy,2018-05-11 11:11:59.999,0.68379,True,130.85988793871292,0
71,sell,2018-05-11 11:32:59.999,0.70052,False,0.0,91.66996869882718
72,buy,2018-05-11 11:55:59.999,0.686,False,133.62969198079762,0
73,sell,2018-05-11 12:13:59.999,0.67903,True,0.0,90.73856974572101
74,buy,2018-05-11 13:24:59.999,0.68593,True,132.28546607630662,0
75,sell,2018-05-11 13:53:59.999,0.67814,True,0.0,89.70806596498656
76,buy,2018-05-11 15:27:59.999,0.653,True,137.37835522968845,0
77,sell,2018-05-11 16:26:59.999,0.67377,False,0.0,92.56141440310718
78,buy,2018-05-11 17:25:59.999,0.68053,False,136.01371637269068,0
79,sell,2018-05-11 17:51:59.999,0.692,False,0.0,94.12149172990195
80,buy,2018-05-11 17:59:59.999,0.7,False,134.45927389985994,0
81,sell,2018-05-11 18:14:59.999,0.69,True,0.0,92.77689899090335
82,buy,2018-05-11 18:26:59.999,0.69228,True,134.01643697767284,0
83,sell,2018-05-11 18:44:59.999,0.685,True,0.0,91.8012593297059
84,buy,2018-05-11 18:56:59.999,0.6835,True,134.31054766599254,0
85,sell,2018-05-11 19:11:59.999,0.69002,False,0.0,92.67696410048818
86,buy,2018-05-11 19:25:59.999,0.692,False,133.92624870012745,0
87,sell,2018-05-11 20:01:59.999,0.69672,False,0.0,93.30909599435279
88,buy,2018-05-11 20:24:59.999,0.70188,False,132.94166523387588,0
89,sell,2018-05-11 20:50:59.999,0.693,True,0.0,92.12857400707598
90,buy,2018-05-12 00:07:59.999,0.67689,True,136.1056804016546,0
91,sell,2018-05-12 00:16:59.999,0.66946,True,0.0,91.1173088016917
92,buy,2018-05-12 01:41:59.999,0.6771,True,134.56994358542565,0
93,sell,2018-05-12 01:52:59.999,0.67736,False,0.0,91.15229698702392
94,buy,2018-05-12 06:10:59.999,0.6885,False,132.39258821644722,0
95,sell,2018-05-12 06:31:59.999,0.68054,True,0.0,90.098451984821
96,buy,2018-05-12 13:22:59.999,0.681,True,132.30316003644785,0
97,sell,2018-05-12 13:42:59.999,0.68801,False,0.0,91.02589713667649
98,buy,2018-05-12 13:48:59.999,0.6918,False,131.5783422039267,0
99,sell,2018-05-12 14:14:59.999,0.69373,False,0.0,91.27984333713006
100,buy,2018-05-12 14:36:59.999,0.68799,False,132.67611932895835,0
101,sell,2018-05-12 15:23:59.999,0.697,False,0.0,92.47525517228397
102,buy,2018-05-12 17:16:59.999,0.6778,False,136.43442781393327,0
103,sell,2018-05-12 18:12:59.999,0.67056,True,0.0,91.4874699149111
104,buy,2018-05-12 18:51:59.999,0.65932,True,138.76034386172284,0
105,sell,2018-05-12 19:23:59.999,0.66972,False,0.0,92.93057749107302
106,buy,2018-05-12 20:42:59.999,0.66453,False,139.84406646964476,0
107,sell,2018-05-12 21:21:59.999,0.65737,True,0.0,91.92929397515037
108,buy,2018-05-13 00:54:59.999,0.68,True,135.19013819875053,0
109,sell,2018-05-13 01:38:59.999,0.68379,False,0.0,92.44166459892362
110,buy,2018-05-13 01:47:59.999,0.68681,False,134.59568818002595,0
111,sell,2018-05-13 02:34:59.999,0.68706,False,0.0,92.47531352096863
112,buy,2018-05-13 03:05:59.999,0.687,False,134.60744326196306,0
113,sell,2018-05-13 03:48:59.999,0.68,True,0.0,91.53306141813488
114,buy,2018-05-13 08:15:59.999,0.67,True,136.61650957930578,0
115,sell,2018-05-13 08:40:59.999,0.67264,False,0.0,91.89372900342424
116,buy,2018-05-13 10:05:59.999,0.68499,False,134.15338764569447,0
117,sell,2018-05-13 10:44:59.999,0.67745,True,0.0,90.88221246057572
118,buy,2018-05-13 12:53:59.999,0.69163,True,131.40293576128235,0
119,sell,2018-05-13 13:44:59.999,0.68322,True,0.0,89.77711377082333
120,buy,2018-05-13 16:35:59.999,0.69265,True,129.61396631895377,0
121,sell,2018-05-13 17:19:59.999,0.6964,False,0.0,90.2631661445194
122,buy,2018-05-13 18:42:59.999,0.71788,False,125.73573040691956,0
123,sell,2018-05-13 19:08:59.999,0.72174,False,0.0,90.74850606389013
124,buy,2018-05-13 19:42:59.999,0.74,False,122.63311630255424,0
125,sell,2018-05-13 20:17:59.999,0.74071,False,0.0,90.83557557646495
126,buy,2018-05-13 21:49:59.999,0.73321,False,123.88752959788457,0
127,sell,2018-05-13 23:07:59.999,0.73536,False,0.0,91.1019337651004
128,buy,2018-05-14 07:57:59.999,0.69823,False,130.47553637784168,0
129,sell,2018-05-14 08:10:59.999,0.688,True,0.0,89.76716902795506
130,buy,2018-05-14 09:36:59.999,0.7113,True,126.20155915641088,0
131,sell,2018-05-14 10:21:59.999,0.70412,True,0.0,88.86104183321203
132,buy,2018-05-14 12:01:59.999,0.72199,True,123.07793990666356,0
133,sell,2018-05-14 12:24:59.999,0.71361,True,0.0,87.82964869679418
134,buy,2018-05-14 13:12:59.999,0.71029,True,123.65322431231495,0
135,sell,2018-05-14 13:15:59.999,0.70226,True,0.0,86.83671330556629
136,buy,2018-05-14 16:44:59.999,0.7048,True,123.20759549597942,0
137,sell,2018-05-14 17:24:59.999,0.735,False,0.0,90.55758268954487
138,buy,2018-05-14 17:42:59.999,0.74254,False,121.95650428198464,0
139,sell,2018-05-14 18:14:59.999,0.73424,True,0.0,89.5453437040044
140,buy,2018-05-14 18:31:59.999,0.73352,True,122.07621292398899,0
141,sell,2018-05-14 19:18:59.999,0.73613,False,0.0,89.86396261973601
142,buy,2018-05-14 19:30:59.999,0.73992,False,121.45091715284897,0
143,sell,2018-05-14 19:50:59.999,0.73122,True,0.0,88.80733964050623
144,buy,2018-05-15 01:16:59.999,0.73008,True,121.64055944623361,0
145,sell,2018-05-15 01:33:59.999,0.72221,True,0.0,87.85002843766438
146,buy,2018-05-15 07:23:59.999,0.73821,True,119.00411595300034,0
147,sell,2018-05-15 09:27:59.999,0.74401,False,0.0,88.54025231019178
148,buy,2018-05-15 14:53:59.999,0.73979,False,119.68295368981978,0
149,sell,2018-05-15 16:09:59.999,0.73144,True,0.0,87.54089964688178
150,buy,2018-05-15 17:57:59.999,0.71196,True,122.95760948210824,0
151,sell,2018-05-15 18:01:59.999,0.70481,True,0.0,86.66175273908472
152,buy,2018-05-15 22:31:59.999,0.69984,True,123.83080809768622,0
153,sell,2018-05-15 22:53:59.999,0.692,True,0.0,85.69091920359885
154,buy,2018-05-15 23:19:59.999,0.69835,True,122.70483167981506,0
155,sell,2018-05-15 23:35:59.999,0.7,False,0.0,85.89338217587054
156,buy,2018-05-16 01:22:59.999,0.69574,False,123.45615053880837,0
157,sell,2018-05-16 01:45:59.999,0.68824,True,0.0,84.96746104682947
158,buy,2018-05-16 02:11:59.999,0.69168,True,122.84215395389411,0
159,sell,2018-05-16 03:43:59.999,0.69261,False,0.0,85.0817042500066
160,buy,2018-05-16 04:42:59.999,0.67965,False,125.18458655191142,0
161,sell,2018-05-16 04:48:59.999,0.67235,True,0.0,84.16785676817764
162,buy,2018-05-16 07:59:59.999,0.67955,True,123.85822495501088,0
163,sell,2018-05-16 08:08:59.999,0.67206,True,0.0,83.24015866326461
164,buy,2018-05-16 09:55:59.999,0.67945,True,122.51108788470765,0
165,sell,2018-05-16 10:30:59.999,0.68062,False,0.0,83.38349663608972
166,buy,2018-05-16 11:15:59.999,0.677,False,123.1661693295269,0
167,sell,2018-05-16 13:33:59.999,0.692,False,0.0,85.23098917603261
168,buy,2018-05-16 16:39:59.999,0.67939,False,125.4522279928062,0
169,sell,2018-05-16 16:52:59.999,0.67,True,0.0,84.05299275518016
170,buy,2018-05-16 18:34:59.999,0.685,True,122.70509891267176,0
171,sell,2018-05-16 19:33:59.999,0.677,True,0.0,83.07135196387878
172,buy,2018-05-16 20:19:59.999,0.68071,True,122.03633259960743,0
173,sell,2018-05-16 21:53:59.999,0.682,False,0.0,83.22877883293228
174,buy,2018-05-17 06:11:59.999,0.70706,False,117.71105540255746,0
175,sell,2018-05-17 06:25:59.999,0.70718,False,0.0,83.24290415958059
176,buy,2018-05-17 17:40:59.999,0.69766,False,119.31729518616604,0
177,sell,2018-05-17 19:00:59.999,0.69001,True,0.0,82.33012685140643
178,buy,2018-05-17 20:01:59.999,0.68386,True,120.39032382564623,0
179,sell,2018-05-17 20:29:59.999,0.67637,True,0.0,81.42840332595235
180,buy,2018-05-17 22:18:59.999,0.67299,True,120.99496772010335,0
181,sell,2018-05-17 23:39:59.999,0.674,False,0.0,81.55060824334966
182,buy,2018-05-18 01:25:59.999,0.65796,False,123.94462922267259,0
183,sell,2018-05-18 01:45:59.999,0.6611,False,0.0,81.93979437910885
184,buy,2018-05-18 05:13:59.999,0.65679,False,124.75798105803811,0
185,sell,2018-05-18 05:59:59.999,0.65916,False,0.0,82.2354707942164
186,buy,2018-05-18 07:15:59.999,0.66271,False,124.0896784328234,0
187,sell,2018-05-18 07:55:59.999,0.663,False,0.0,82.27145680096193
188,buy,2018-05-18 10:22:59.999,0.66113,False,124.44066492363368,0
189,sell,2018-05-18 11:00:59.999,0.6694,False,0.0,83.30058109988038
190,buy,2018-05-18 18:02:59.999,0.65662,False,126.8626924246602,0
191,sell,2018-05-18 18:53:59.999,0.66226,False,0.0,84.01608668515546
192,buy,2018-05-18 23:32:59.999,0.68,False,123.55306865464037,0
193,sell,2018-05-19 00:29:59.999,0.68034,False,0.0,84.05809472849802
194,buy,2018-05-19 02:11:59.999,0.68,False,123.61484518896766,0
195,sell,2018-05-19 02:30:59.999,0.67291,True,0.0,83.18166547610824
196,buy,2018-05-19 06:22:59.999,0.67475,True,123.27775542957872,0
197,sell,2018-05-19 07:11:59.999,0.67575,False,0.0,83.30494323153782
198,buy,2018-05-19 14:02:59.999,0.67194,False,123.97675868609969,0
199,sell,2018-05-19 15:24:59.999,0.67706,False,0.0,83.93970423601066
200,buy,2018-05-20 04:22:59.999,0.6738,False,124.57658687445928,0
201,sell,2018-05-20 05:02:59.999,0.6745,False,0.0,84.02690784682278
202,buy,2018-05-20 11:23:59.999,0.68182,False,123.2391362043102,0
203,sell,2018-05-20 12:32:59.999,0.682,False,0.0,84.04909089133956
204,buy,2018-05-20 22:58:59.999,0.7012,False,119.86464759175635,0
205,sell,2018-05-21 00:08:59.999,0.70339,False,0.0,84.31159446956549
206,buy,2018-05-21 04:03:59.999,0.69797,False,120.79544173756106,0
207,sell,2018-05-21 04:58:59.999,0.69055,True,0.0,83.41529229187279
208,buy,2018-05-21 05:09:59.999,0.69599,True,119.85127989176969,0
209,sell,2018-05-21 05:48:59.999,0.69656,False,0.0,83.48360752141109
210,buy,2018-05-21 06:37:59.999,0.69808,False,119.59031561054762,0
211,sell,2018-05-21 07:51:59.999,0.70198,False,0.0,83.95000975229222
212,buy,2018-05-21 15:25:59.999,0.68965,False,121.72842710402699,0
213,sell,2018-05-21 17:17:59.999,0.68076,True,0.0,82.86784403533741
214,buy,2018-05-22 14:45:59.999,0.66669,True,124.29741564345859,0
215,sell,2018-05-22 15:11:59.999,0.66,True,0.0,82.03629432468267
216,buy,2018-05-22 22:05:59.999,0.66679,True,123.03168062610818,0
217,sell,2018-05-22 22:53:59.999,0.66009,True,0.0,81.21198206448774
218,buy,2018-05-23 14:59:59.999,0.61708,True,131.6068938622022,0
219,sell,2018-05-23 15:15:59.999,0.61004,True,0.0,80.28546953169784
220,buy,2018-05-23 18:59:59.999,0.59925,True,133.97658661943737,0
221,sell,2018-05-23 19:02:59.999,0.59311,True,0.0,79.46285328985451
222,buy,2018-05-23 19:51:59.999,0.59089,True,134.47994261174586,0
223,sell,2018-05-23 20:11:59.999,0.58392,True,0.0,78.52552808985064
224,buy,2018-05-23 23:16:59.999,0.61236,True,128.23425450690874,0
225,sell,2018-05-23 23:33:59.999,0.60617,True,0.0,77.73175805445287
226,buy,2018-05-24 00:03:59.999,0.60588,True,128.29563288844798,0
227,sell,2018-05-24 00:33:59.999,0.60597,False,0.0,77.74330466141282
228,buy,2018-05-24 01:48:59.999,0.60538,False,128.4206691027335,0
229,sell,2018-05-24 02:04:59.999,0.59913,True,0.0,76.94067547952073
230,buy,2018-05-24 03:41:59.999,0.60676,True,126.80578067031567,0
231,sell,2018-05-24 03:45:59.999,0.60002,True,0.0,76.0860045178028
232,buy,2018-05-24 06:15:59.999,0.60721,True,125.30426791028277,0
233,sell,2018-05-24 07:42:59.999,0.61236,False,0.0,76.73132149754076
234,buy,2018-05-24 09:00:59.999,0.614,False,124.96957898622274,0
235,sell,2018-05-24 09:20:59.999,0.61418,False,0.0,76.75381602175828
236,buy,2018-05-24 12:25:59.999,0.58599,False,130.98144340647158,0
237,sell,2018-05-24 13:08:59.999,0.59574,False,0.0,78.03088509497138
238,buy,2018-05-24 17:20:59.999,0.61271,False,127.35369929488891,0
239,sell,2018-05-24 17:50:59.999,0.61354,False,0.0,78.13658866538614
240,buy,2018-05-24 19:50:59.999,0.61887,False,126.25686923810515,0
241,sell,2018-05-24 20:10:59.999,0.62036,False,0.0,78.32471140055091
242,buy,2018-05-25 00:34:59.999,0.62513,False,125.29347719762436,0
243,sell,2018-05-25 00:54:59.999,0.61751,True,0.0,77.36997510430501
244,buy,2018-05-25 06:23:59.999,0.63138,True,122.54106101603631,0
245,sell,2018-05-25 07:48:59.999,0.62413,True,0.0,76.48155241193874
246,buy,2018-05-25 09:31:59.999,0.62939,True,121.51694881065593,0
247,sell,2018-05-25 09:46:59.999,0.622,True,0.0,75.58354216022799
248,buy,2018-05-25 13:20:59.999,0.61852,True,122.20064373056327,0
249,sell,2018-05-25 13:26:59.999,0.61213,True,0.0,74.80268004678969
250,buy,2018-05-25 14:18:59.999,0.60499,True,123.64283714902673,0
251,sell,2018-05-25 15:28:59.999,0.61397,False,0.0,75.91299272438795
252,buy,2018-05-25 16:53:59.999,0.61058,False,124.32931429851608,0
253,sell,2018-05-25 18:07:59.999,0.60438,True,0.0,75.14215097573715
254,buy,2018-05-25 19:48:59.999,0.60618,True,123.96012896456027,0
255,sell,2018-05-25 20:10:59.999,0.60006,True,0.0,74.38351498647404
256,buy,2018-05-25 21:56:59.999,0.59929,True,124.11939960031711,0
257,sell,2018-05-25 23:14:59.999,0.59962,False,0.0,74.42447438834215
258,buy,2018-05-26 01:58:59.999,0.59792,False,124.47229460185667,0
259,sell,2018-05-26 02:41:59.999,0.59865,False,0.0,74.5153391634015
260,buy,2018-05-27 02:00:59.999,0.6062,False,122.92203755097577,0
261,sell,2018-05-27 02:15:59.999,0.60639,False,0.0,74.5386943505362
262,buy,2018-05-27 14:19:59.999,0.6071,False,122.77828092659563,0
263,sell,2018-05-27 14:59:59.999,0.60729,False,0.0,74.56202222391225
264,buy,2018-05-27 17:08:59.999,0.6027,False,123.71332706804753,0
265,sell,2018-05-27 17:50:59.999,0.60336,False,0.0,74.64367301977715
266,buy,2018-05-27 21:03:59.999,0.608,False,122.76919904568611,0
267,sell,2018-05-27 21:49:59.999,0.6,True,0.0,73.66151942741166
268,buy,2018-05-28 09:55:59.999,0.57846,True,127.34073129933213,0
269,sell,2018-05-28 11:36:59.999,0.57187,True,0.0,72.82234400814906
270,buy,2018-05-28 12:05:59.999,0.56967,True,127.83250655317826,0
271,sell,2018-05-28 12:15:59.999,0.57001,False,0.0,72.86580706037715
272,buy,2018-05-28 13:11:59.999,0.57199,False,127.39000167901038,0
273,sell,2018-05-28 15:04:59.999,0.56588,True,0.0,72.0874541501184
274,buy,2018-05-28 16:28:59.999,0.58122,True,124.02782793110768,0
275,sell,2018-05-28 17:32:59.999,0.58162,False,0.0,72.13706528129086
276,buy,2018-05-29 04:50:59.999,0.55008,False,131.13922571497028,0
277,sell,2018-05-29 05:06:59.999,0.55012,False,0.0,72.14231085031946
278,buy,2018-05-29 16:05:59.999,0.59689,False,120.86366139543209,0
279,sell,2018-05-29 17:22:59.999,0.59019,True,0.0,71.33252431897006
280,buy,2018-05-29 17:52:59.999,0.593,True,120.2909347706072,0
281,sell,2018-05-29 18:12:59.999,0.58692,True,0.0,70.60115543556478
282,buy,2018-05-30 01:36:59.999,0.59939,True,117.78834387554811,0
283,sell,2018-05-30 01:51:59.999,0.59257,True,0.0,69.79783893033354
284,buy,2018-05-30 03:07:59.999,0.59989,True,116.35106257869532,0
285,sell,2018-05-30 03:44:59.999,0.60262,False,0.0,70.11547733117338
286,buy,2018-05-30 11:58:59.999,0.60718,False,115.4772511136292,0
287,sell,2018-05-30 12:36:59.999,0.61119,False,0.0,70.57854110813904
288,buy,2018-05-30 19:09:59.999,0.59287,False,119.04555991724835,0
289,sell,2018-05-30 19:39:59.999,0.5853,True,0.0,69.67736621956547
290,buy,2018-05-30 23:17:59.999,0.59068,True,117.96127551223246,0
291,sell,2018-05-31 02:48:59.999,0.60321,False,0.0,71.15542100173374
292,buy,2018-05-31 11:53:59.999,0.6093,False,116.782243561027,0
293,sell,2018-05-31 12:41:59.999,0.61034,False,0.0,71.27687453503722
294,buy,2018-05-31 18:16:59.999,0.61974,False,115.01093125348893,0
295,sell,2018-05-31 19:02:59.999,0.613,True,0.0,70.50170085838872
296,buy,2018-06-01 01:59:59.999,0.60644,True,116.2550307670812,0
297,sell,2018-06-01 02:21:59.999,0.61022,False,0.0,70.94114487468829
298,buy,2018-06-01 10:15:59.999,0.61638,False,115.093197174938,0
299,sell,2018-06-01 12:07:59.999,0.61649,False,0.0,70.95380512637753
300,buy,2018-06-01 17:04:59.999,0.61485,False,115.40018724303087,0
301,sell,2018-06-01 20:51:59.999,0.60845,True,0.0,70.21524392802213
302,buy,2018-06-02 10:09:59.999,0.63288,True,110.94558830745503,0
303,sell,2018-06-02 10:47:59.999,0.63854,False,0.0,70.84319595784233
304,buy,2018-06-02 12:23:59.999,0.64199,False,110.34937609283998,0
305,sell,2018-06-02 12:53:59.999,0.64498,False,0.0,71.17314059235993
306,buy,2018-06-04 03:20:59.999,0.695,False,102.40739653576969,0
307,sell,2018-06-04 04:05:59.999,0.6955,False,0.0,71.22434429062783
308,buy,2018-06-04 09:03:59.999,0.67501,False,105.51598389746496,0
309,sell,2018-06-04 09:09:59.999,0.668,True,0.0,70.4846772435066
310,buy,2018-06-04 09:18:59.999,0.67193,True,104.8988395271927,0
311,sell,2018-06-04 09:35:59.999,0.66389,True,0.0,69.64129057370796
312,buy,2018-06-04 09:55:59.999,0.66257,True,105.10782343557355,0
313,sell,2018-06-04 10:07:59.999,0.66326,False,0.0,69.7138149718785
314,buy,2018-06-04 15:01:59.999,0.645,False,108.08343406492791,0
315,sell,2018-06-04 15:51:59.999,0.64722,False,0.0,69.95376019550265
316,buy,2018-06-05 05:39:59.999,0.64298,False,108.79616814753594,0
317,sell,2018-06-05 05:49:59.999,0.633,True,0.0,68.86797443739025
318,buy,2018-06-05 05:58:59.999,0.63847,True,107.86407260699836,0
319,sell,2018-06-05 06:38:59.999,0.63912,False,0.0,68.9380860845848
320,buy,2018-06-05 18:25:59.999,0.663,False,103.97901370223951,0
321,sell,2018-06-05 19:28:59.999,0.67273,False,0.0,69.9498018879076
322,buy,2018-06-05 20:33:59.999,0.67799,False,103.17232096034985,0
323,sell,2018-06-05 21:17:59.999,0.68001,False,0.0,70.1582099762475
324,buy,2018-06-06 05:00:59.999,0.6754,False,103.87653239006146,0
325,sell,2018-06-06 07:58:59.999,0.66864,True,0.0,69.45600461729069
326,buy,2018-06-06 09:05:59.999,0.673,True,103.20357298260132,0
327,sell,2018-06-06 09:17:59.999,0.67325,False,0.0,69.48180551053633
