,buy/sell,time,price,stop loss,BTC_balance,USDT_balance
50,buy,2018-04-08 02:59:59.999,6895.8,True,0.015142349742651731,0
51,sell,2018-04-08 08:59:59.999,6952.0,False,0.0,105.26961541091484
52,buy,2018-04-08 20:59:59.999,6999.0,False,0.01504066515372408,0
53,sell,2018-04-09 12:59:59.999,7076.0,False,0.0,106.42774662775159
54,buy,2018-04-10 08:59:59.999,6759.92,False,0.015743935819913783,0
55,sell,2018-04-11 01:59:59.999,6792.6,False,0.0,106.94225845034637
56,buy,2018-04-11 20:59:59.999,6904.99,False,0.015487677527461498,0
57,sell,2018-04-12 08:59:59.999,6940.0,False,0.0,107.48448204058279
58,buy,2018-04-17 01:59:59.999,8017.0,False,0.01340707023083233,0
59,sell,2018-04-17 22:59:59.999,7874.01,True,0.0,105.56740506827609
60,buy,2018-04-18 08:59:59.999,7928.99,True,0.013314104957664986,0
61,sell,2018-04-21 19:59:59.999,8755.0,False,0.0,116.56498890435695
62,buy,2018-04-21 23:59:59.999,8765.0,False,0.013298914877850194,0
63,sell,2018-04-22 19:59:59.999,8919.95,False,0.0,118.62565576467985
64,buy,2018-04-23 12:59:59.999,8905.0,False,0.013321241523265564,0
65,sell,2018-04-23 19:59:59.999,8911.54,False,0.0,118.71277668424202
66,buy,2018-04-24 22:59:59.999,9449.9,False,0.01256233152565022,0
67,sell,2018-04-25 06:59:59.999,9347.99,True,0.0,117.432549478463
68,buy,2018-04-28 11:59:59.999,9217.48,True,0.01274020116978426,0
69,sell,2018-04-29 15:59:59.999,9247.48,False,0.0,117.81475551355653
70,buy,2018-04-29 23:59:59.999,9317.99,False,0.01264379501518638,0
71,sell,2018-04-30 10:59:59.999,9222.01,True,0.0,116.60120406799895
72,buy,2018-04-30 22:59:59.999,9337.55,True,0.012487344546267378,0
73,sell,2018-05-01 00:59:59.999,9218.39,True,0.0,115.11321209186572
74,buy,2018-05-01 13:59:59.999,9039.0,True,0.012735171157414063,0
75,sell,2018-05-01 15:59:59.999,8896.63,True,0.0,113.30010577418466
76,buy,2018-05-02 04:59:59.999,9032.25,True,0.012543951482098553,0
77,sell,2018-05-02 17:59:59.999,9101.52,False,0.0,114.16902529334963
78,buy,2018-05-04 14:59:59.999,9765.0,False,0.011691656456052189,0
79,sell,2018-05-04 16:59:59.999,9654.81,True,0.0,112.88072166845723
80,buy,2018-05-05 01:59:59.999,9755.77,True,0.011570662456008825,0
81,sell,2018-05-06 11:59:59.999,9615.01,True,0.0,111.25203522114941
82,buy,2018-05-07 00:59:59.999,9561.17,True,0.011635818129073053,0
83,sell,2018-05-07 04:59:59.999,9350.0,True,0.0,108.79489950683305
84,buy,2018-05-13 05:59:59.999,8401.08,True,0.012950108736833008,0
85,sell,2018-05-13 07:59:59.999,8304.67,True,0.0,107.54637952351497
86,buy,2018-05-14 16:59:59.999,8680.0,True,0.012390135889805873,0
87,sell,2018-05-15 17:59:59.999,8500.0,True,0.0,105.31615506334992
88,buy,2018-05-17 02:59:59.999,8330.0,True,0.01264299580592436,0
89,sell,2018-05-17 10:59:59.999,8239.5,True,0.0,104.17196394291378
90,buy,2018-05-18 14:59:59.999,8103.96,True,0.01285445189054657,0
91,sell,2018-05-19 12:59:59.999,8184.7,False,0.0,105.2098323885565
92,buy,2018-05-19 20:59:59.999,8297.0,False,0.012680466721532663,0
93,sell,2018-05-20 00:59:59.999,8189.0,True,0.0,103.84034198263097
94,buy,2018-05-20 10:59:59.999,8263.03,True,0.012566860096433265,0
95,sell,2018-05-21 20:59:59.999,8368.99,False,0.0,105.17192647844902
96,buy,2018-05-25 00:59:59.999,7510.0,False,0.014004251195532494,0
97,sell,2018-05-25 10:59:59.999,7420.43,True,0.0,103.91756569886519
98,buy,2018-05-26 15:59:59.999,7520.42,True,0.013818053472926405,0
99,sell,2018-05-27 01:59:59.999,7327.28,True,0.0,101.24874685110419
100,buy,2018-05-30 11:59:59.999,7471.0,True,0.013552234888382303,0
101,sell,2018-05-30 17:59:59.999,7374.45,True,0.0,99.94027857263087
102,buy,2018-06-02 09:59:59.999,7645.9,True,0.01307109412529995,0
103,sell,2018-06-03 04:59:59.999,7650.59,False,0.0,100.00158200407854
104,buy,2018-06-03 17:59:59.999,7717.0,False,0.012958608527158032,0
105,sell,2018-06-04 09:59:59.999,7578.76,True,0.0,98.21018396128422
