,buy/sell,time,price,stop loss,BTC_balance,USDT_balance
0,buy,2018-02-01 11:34:59.999,9889.13,False,0.010112112996795472,0
1,sell,2018-02-01 11:39:59.999,9786.17,True,0.0,98.95885684584995
2,buy,2018-02-01 14:04:59.999,9628.0,True,0.010278236066249476,0
3,sell,2018-02-01 14:19:59.999,9523.89,True,0.0,97.88878968899272
4,buy,2018-02-01 16:19:59.999,9451.0,True,0.010357506051104932,0
5,sell,2018-02-01 17:44:59.999,9356.0,True,0.0,96.90482661413775
6,buy,2018-02-01 19:54:59.999,9129.99,True,0.010613902820719162,0
7,sell,2018-02-01 21:19:59.999,9023.69,True,0.0,95.7765687442953
8,buy,2018-02-01 23:54:59.999,9407.03,True,0.010181382300715029,0
9,sell,2018-02-02 00:04:59.999,9303.87,True,0.0,94.72625734615355
10,buy,2018-02-02 01:34:59.999,9286.7,True,0.010200206461515236,0
11,sell,2018-02-02 02:04:59.999,9160.94,True,0.0,93.44347938155339
12,buy,2018-02-02 07:39:59.999,8799.08,True,0.010619687442500055,0
13,sell,2018-02-02 08:14:59.999,8660.0,True,0.0,91.96649325205047
14,buy,2018-02-02 18:24:59.999,8971.33,True,0.010251154873586243,0
15,sell,2018-02-02 19:04:59.999,9040.01,False,0.0,92.67054256876838
16,buy,2018-02-02 21:49:59.999,8706.23,False,0.010644164301743508,0
17,sell,2018-02-02 23:04:59.999,8581.75,True,0.0,91.34555699648735
18,buy,2018-02-03 04:39:59.999,8697.0,True,0.010503111072379825,0
19,sell,2018-02-03 04:54:59.999,8605.85,True,0.0,90.38819842223992
20,buy,2018-02-03 06:54:59.999,8449.63,True,0.010697296617986815,0
21,sell,2018-02-03 07:04:59.999,8353.84,True,0.0,89.36350437920298
22,buy,2018-02-03 21:39:59.999,9333.11,True,0.009574890296932424,0
23,sell,2018-02-03 23:09:59.999,9220.82,True,0.0,88.28833994776043
24,buy,2018-02-04 15:19:59.999,8680.0,True,0.010171467735917102,0
25,sell,2018-02-04 17:24:59.999,8548.12,True,0.0,86.9469267827477
26,buy,2018-02-04 19:34:59.999,8480.0,True,0.01025317532815421,0
27,sell,2018-02-04 20:34:59.999,8337.83,True,0.0,85.48923284634402
28,buy,2018-02-04 23:54:59.999,8139.22,True,0.01050336922289163,0
29,sell,2018-02-05 03:29:59.999,8026.98,True,0.0,84.31033468476666
30,buy,2018-02-05 04:04:59.999,8176.2,True,0.010311677146445373,0
31,sell,2018-02-05 04:14:59.999,8070.47,True,0.0,83.220081060073
32,buy,2018-02-05 07:39:59.999,8295.8,True,0.010031592017656285,0
33,sell,2018-02-05 07:59:59.999,8179.93,True,0.0,82.05772049298717
34,buy,2018-02-05 11:49:59.999,7950.0,True,0.010321725848174488,0
35,sell,2018-02-05 11:59:59.999,7857.18,True,0.0,81.09965789975962
36,buy,2018-02-05 17:54:59.999,7418.35,True,0.010932304070279727,0
37,sell,2018-02-05 18:34:59.999,7324.94,True,0.0,80.07847137655477
38,buy,2018-02-05 23:04:59.999,7170.04,True,0.011168483213002267,0
39,sell,2018-02-05 23:09:59.999,7086.42,True,0.0,79.14456281028352
40,buy,2018-02-06 01:49:59.999,6879.11,True,0.0115050584756289,0
41,sell,2018-02-06 02:24:59.999,6984.33,False,0.0,80.35512506308919
42,buy,2018-02-06 02:34:59.999,7010.38,False,0.011462306617200378,0
43,sell,2018-02-06 03:09:59.999,6853.02,True,0.0,78.55141649380654
44,buy,2018-02-06 07:14:59.999,6380.0,True,0.012312134246678142,0
45,sell,2018-02-06 07:19:59.999,6298.92,True,0.0,77.55314864908588
46,buy,2018-02-06 08:14:59.999,6358.0,True,0.012197727060252577,0
47,sell,2018-02-06 08:19:59.999,6250.0,True,0.0,76.23579412657861
48,buy,2018-02-06 11:04:59.999,6198.1,True,0.012299865140378279,0
49,sell,2018-02-06 13:04:59.999,6530.03,False,0.0,80.31848836262436
50,buy,2018-02-06 15:29:59.999,6841.88,False,0.011739242483443785,0
51,sell,2018-02-06 18:29:59.999,7166.0,False,0.0,84.12341163635817
52,buy,2018-02-06 22:49:59.999,7612.0,False,0.011051420341087515,0
53,sell,2018-02-06 22:59:59.999,7486.0,True,0.0,82.73093267338113
54,buy,2018-02-06 23:59:59.999,7759.47,True,0.010661930862981768,0
55,sell,2018-02-07 00:04:59.999,7621.44,True,0.0,81.25926635636375
56,buy,2018-02-07 07:14:59.999,7423.5,True,0.010946220294519263,0
57,sell,2018-02-07 07:39:59.999,7311.83,True,0.0,80.03690193607478
58,buy,2018-02-07 14:49:59.999,8169.7,True,0.009796798161018739,0
59,sell,2018-02-07 16:59:59.999,8200.12,False,0.0,80.33492053613298
