,buy/sell,time,price,stop loss,ETH_balance,USDT_balance
0,buy,2018-02-01 06:29:59.999,1140.48,False,0.08768237934904602,0
1,sell,2018-02-01 09:24:59.999,1145.17,False,0.0,100.41123035914704
2,buy,2018-02-01 11:19:59.999,1117.99,False,0.08981406842560939,0
3,sell,2018-02-01 11:54:59.999,1102.1,True,0.0,98.98408481186411
4,buy,2018-02-01 13:14:59.999,1103.3,True,0.08971638249965024,0
5,sell,2018-02-01 14:44:59.999,1122.96,False,0.0,100.74790889180723
6,buy,2018-02-01 15:34:59.999,1139.97,False,0.08837768440556087,0
7,sell,2018-02-01 16:29:59.999,1124.0,True,0.0,99.33651727185043
8,buy,2018-02-01 19:54:59.999,1069.52,True,0.09287953219374152,0
9,sell,2018-02-01 20:24:59.999,1056.7,True,0.0,98.14580166912667
10,buy,2018-02-01 22:49:59.999,1023.34,True,0.09590732471038625,0
11,sell,2018-02-02 00:14:59.999,1040.0,False,0.0,99.7436176988017
12,buy,2018-02-02 21:49:59.999,902.13,False,0.11056457239954519,0
13,sell,2018-02-02 23:04:59.999,892.53,True,0.0,98.68219780376606
14,buy,2018-02-02 23:44:59.999,909.5,True,0.10850159186780216,0
15,sell,2018-02-02 23:59:59.999,893.81,True,0.0,96.97980782736025
16,buy,2018-02-03 04:39:59.999,910.03,True,0.10656770417168693,0
17,sell,2018-02-03 04:59:59.999,896.24,True,0.0,95.51023918683269
18,buy,2018-02-03 10:39:59.999,935.96,True,0.10204521473869897,0
19,sell,2018-02-03 12:14:59.999,939.95,False,0.0,95.9173995936401
20,buy,2018-02-03 12:54:59.999,947.87,False,0.101192568172471,0
21,sell,2018-02-03 14:39:59.999,958.49,False,0.0,96.99206466763174
22,buy,2018-02-03 15:19:59.999,964.34,False,0.10057870115066443,0
23,sell,2018-02-03 17:54:59.999,949.16,True,0.0,95.46527998416465
24,buy,2018-02-03 22:34:59.999,986.0,True,0.09682077077501486,0
25,sell,2018-02-03 22:54:59.999,975.59,True,0.0,94.45737576039674
26,buy,2018-02-04 02:34:59.999,969.33,True,0.09744604599093884,0
27,sell,2018-02-04 02:49:59.999,958.49,True,0.0,93.40106062185497
28,buy,2018-02-04 15:19:59.999,882.11,True,0.10588368868038563,0
29,sell,2018-02-04 17:24:59.999,871.9,True,0.0,92.31998816042822
30,buy,2018-02-04 19:34:59.999,874.43,True,0.10557733398948828,0
31,sell,2018-02-04 20:34:59.999,859.73,True,0.0,90.76800135078275
32,buy,2018-02-05 05:54:59.999,832.13,True,0.10907911185846293,0
33,sell,2018-02-05 06:29:59.999,834.17,False,0.0,90.99052273897402
34,buy,2018-02-05 07:39:59.999,850.37,False,0.10700109686251164,0
35,sell,2018-02-05 07:59:59.999,840.28,True,0.0,89.91088167163127
36,buy,2018-02-05 11:34:59.999,812.55,True,0.11065273727356012,0
37,sell,2018-02-05 12:09:59.999,802.21,True,0.0,88.76673236822266
38,buy,2018-02-06 00:04:59.999,723.18,True,0.12274500451923819,0
39,sell,2018-02-06 00:34:59.999,729.09,False,0.0,89.49215534493138
40,buy,2018-02-06 01:49:59.999,696.99,False,0.12839804781263917,0
41,sell,2018-02-06 01:59:59.999,697.92,False,0.0,89.61156552939713
42,buy,2018-02-06 02:34:59.999,706.15,False,0.12690160097627576,0
43,sell,2018-02-06 03:04:59.999,697.85,True,0.0,88.55828224129404
44,buy,2018-02-06 20:29:59.999,707.76,True,0.12512473471416022,0
45,sell,2018-02-06 23:04:59.999,764.44,False,0.0,95.65035220489264
46,buy,2018-02-06 23:59:59.999,789.11,False,0.12121295155921562,0
47,sell,2018-02-07 00:04:59.999,778.33,True,0.0,94.3436765870843
48,buy,2018-02-07 07:14:59.999,743.1,True,0.12695959707587715,0
49,sell,2018-02-07 08:14:59.999,729.0,True,0.0,92.55354626831443
50,buy,2018-02-07 09:14:59.999,744.98,True,0.12423628321339422,0
51,sell,2018-02-07 09:19:59.999,737.5,True,0.0,91.62425886987823
52,buy,2018-02-07 09:24:59.999,744.0,True,0.12315088557779333,0
53,sell,2018-02-07 13:24:59.999,813.0,False,0.0,100.12166997474597
54,buy,2018-02-07 14:19:59.999,814.5,False,0.12292408836678449,0
55,sell,2018-02-07 18:29:59.999,804.99,True,0.0,98.95266189437785
56,buy,2018-02-08 02:19:59.999,780.0,True,0.12686238704407418,0
