,buy/sell,time,price,stop loss,LTC_balance,USDT_balance
0,buy,2018-02-01 11:29:59.999,157.66,False,0.6342762907522517,0
1,sell,2018-02-01 11:44:59.999,155.0,True,0.0,98.312825066599
2,buy,2018-02-01 20:09:59.999,143.86,True,0.6833923610913318,0
3,sell,2018-02-01 21:19:59.999,140.75,True,0.0,96.18747482360496
4,buy,2018-02-01 23:04:59.999,145.0,True,0.6633618953352066,0
5,sell,2018-02-01 23:59:59.999,147.83,False,0.0,98.0647889874036
6,buy,2018-02-02 05:19:59.999,139.97,False,0.7006129098192727,0
7,sell,2018-02-02 05:54:59.999,138.08,True,0.0,96.74063058784519
8,buy,2018-02-02 09:39:59.999,127.95,True,0.7560815208116075,0
9,sell,2018-02-02 09:49:59.999,127.99,False,0.0,96.77087384867764
10,buy,2018-02-02 13:19:59.999,119.74,False,0.8081749945605282,0
11,sell,2018-02-02 13:44:59.999,117.4,True,0.0,94.87974436140601
12,buy,2018-02-02 16:09:59.999,139.68,True,0.679265065588531,0
13,sell,2018-02-02 16:14:59.999,137.2,True,0.0,93.19516699874644
14,buy,2018-02-02 17:54:59.999,134.58,True,0.6924889805227109,0
15,sell,2018-02-02 18:14:59.999,130.7,True,0.0,90.5083097543183
16,buy,2018-02-02 21:39:59.999,126.73,True,0.7141821964358739,0
17,sell,2018-02-02 23:04:59.999,127.27,False,0.0,90.89396814039367
18,buy,2018-02-03 01:14:59.999,133.0,False,0.6834132942886741,0
19,sell,2018-02-03 01:39:59.999,131.12,True,0.0,89.60915114713096
20,buy,2018-02-03 11:19:59.999,133.58,True,0.6708276025387854,0
21,sell,2018-02-03 12:19:59.999,131.99,True,0.0,88.5425352590943
22,buy,2018-02-03 18:39:59.999,146.7,True,0.6035619308731718,0
23,sell,2018-02-03 23:49:59.999,157.66,False,0.0,95.15757402146426
24,buy,2018-02-04 02:34:59.999,158.9,False,0.5988519447543377,0
25,sell,2018-02-04 03:59:59.999,157.22,True,0.0,94.15150275427696
26,buy,2018-02-04 15:19:59.999,156.01,True,0.6034965883871353,0
27,sell,2018-02-04 17:24:59.999,153.99,True,0.0,92.93243964573496
28,buy,2018-02-04 18:59:59.999,152.93,True,0.6076795896536648,0
