,buy/sell,time,price,stop loss,ETH_balance,USDT_balance
0,buy,2018-02-07 07:59:59.999,748.35,False,0.13362731342286363,0
1,sell,2018-02-11 02:28:14.799,832.54,False,0.0,111.25008351707088
2,buy,2018-02-16 07:59:59.999,930.02,False,0.11962117321893172,0
3,sell,2018-02-16 09:59:59.999,902.21,True,0.0,107.92341868985238
4,buy,2018-02-23 09:59:59.999,837.83,True,0.12881302733233757,0
5,sell,2018-02-24 13:59:59.999,828.02,True,0.0,106.65976289172215
6,buy,2018-02-25 17:59:59.999,823.33,True,0.1295467951996431,0
7,sell,2018-02-27 17:59:59.999,873.07,False,0.0,113.10342048495241
8,buy,2018-03-02 01:59:59.999,870.63,False,0.12990985893542883,0
9,sell,2018-03-02 13:59:59.999,859.66,True,0.0,111.67830933243074
10,buy,2018-03-03 11:59:59.999,861.91,True,0.12957073166853936,0
11,sell,2018-03-03 15:59:59.999,865.2,False,0.0,112.10459703962026
12,buy,2018-03-08 15:59:59.999,748.18,False,0.14983639904784982,0
13,sell,2018-03-08 19:59:59.999,705.97,True,0.0,105.78000263581053
14,buy,2018-03-19 13:59:59.999,538.1,True,0.196580566132337,0
15,sell,2018-03-19 19:59:59.999,532.2,True,0.0,104.62017729562976
16,buy,2018-03-28 16:59:59.999,460.24,True,0.22731656808541142,0
17,sell,2018-03-28 18:59:59.999,446.34,True,0.0,101.46047699924253
18,buy,2018-04-02 08:59:59.999,381.82,True,0.2657285553382288,0
19,sell,2018-04-04 18:59:59.999,371.1,True,0.0,98.61186688601671
20,buy,2018-04-05 22:59:59.999,376.11,True,0.262188899221017,0
21,sell,2018-04-06 08:59:59.999,376.41,False,0.0,98.69052355578302
22,buy,2018-04-07 16:59:59.999,380.14,False,0.2596162559998501,0
23,sell,2018-04-09 22:59:59.999,393.98,False,0.0,102.28361253882095
24,buy,2018-04-14 02:59:59.999,495.11,False,0.20658765231730514,0
25,sell,2018-04-25 06:59:59.999,654.0,False,0.0,135.10832461551755
26,buy,2018-04-27 08:59:59.999,651.38,False,0.20741859531382226,0
27,sell,2018-04-28 02:59:59.999,643.46,True,0.0,133.46556934063207
28,buy,2018-05-02 16:59:59.999,678.5,True,0.19670680816600158,0
29,sell,2018-05-07 04:59:59.999,763.0,False,0.0,150.08729463065922
30,buy,2018-05-08 10:59:59.999,761.07,False,0.197205637629468,0
31,sell,2018-05-08 12:59:59.999,742.33,True,0.0,146.39166098148297
32,buy,2018-05-13 06:59:59.999,679.96,True,0.21529451876799072,0
33,sell,2018-05-15 04:59:59.999,728.36,False,0.0,156.81191568985372
34,buy,2018-05-15 06:59:59.999,728.55,False,0.2152383716832801,0
35,sell,2018-05-15 18:59:59.999,717.98,True,0.0,154.53684610116144
36,buy,2018-05-17 16:59:59.999,702.24,True,0.22006272229033014,0
37,sell,2018-05-17 20:59:59.999,691.12,True,0.0,152.08974862929296
38,buy,2018-05-21 02:59:59.999,716.16,True,0.21236839341668476,0
39,sell,2018-05-21 04:59:59.999,706.37,True,0.0,150.01066205774362
40,buy,2018-05-25 14:59:59.999,597.57,True,0.25103445965785365,0
41,sell,2018-05-25 20:59:59.999,586.29,True,0.0,147.17899335280302
42,buy,2018-06-01 02:59:59.999,577.81,True,0.25471866764646345,0
43,sell,2018-06-01 14:59:59.999,570.63,True,0.0,145.35011331910144
44,buy,2018-06-02 10:59:59.999,587.8,True,0.24727817849455844,0
45,sell,2018-06-05 12:59:59.999,588.05,False,0.0,145.41193286372507
46,buy,2018-06-06 08:59:59.999,605.31,False,0.2402272106255061,0
47,sell,2018-06-06 20:59:59.999,596.98,True,0.0,143.41084019921462
