,buy/sell,time,price,stop loss,BTC_balance,USDT_balance
0,buy,2018-02-01 07:36:59.999,10250.55,False,0.00975557409114633,0
1,sell,2018-02-01 08:08:59.999,10145.99,True,0.0,98.97995717302975
2,buy,2018-02-01 10:51:59.999,9841.37,True,0.010057538449731057,0
3,sell,2018-02-01 11:09:59.999,9864.52,False,0.0,99.21278918814102
4,buy,2018-02-01 12:35:59.999,9580.0,False,0.010356241042603447,0
5,sell,2018-02-01 13:42:59.999,9654.22,False,0.0,99.98142939832304
6,buy,2018-02-01 14:47:59.999,9434.2,False,0.010597764452558037,0
7,sell,2018-02-01 15:18:59.999,9339.42,True,0.0,98.97697328350958
8,buy,2018-02-01 15:52:59.999,9327.29,True,0.010611546685426267,0
9,sell,2018-02-01 15:55:59.999,9226.01,True,0.0,97.9022358352096
10,buy,2018-02-01 19:29:59.999,9113.48,True,0.010742574278454509,0
11,sell,2018-02-01 19:54:59.999,9129.99,False,0.0,98.07959573654688
12,buy,2018-02-01 22:33:59.999,9100.0,False,0.01077797755346669,0
13,sell,2018-02-01 23:24:59.999,9330.0,False,0.0,100.55853057384422
14,buy,2018-02-02 00:14:59.999,9340.74,False,0.010765585015089193,0
15,sell,2018-02-02 00:41:59.999,9235.0,True,0.0,99.4201776143487
16,buy,2018-02-02 03:51:59.999,8820.02,True,0.011272103420893456,0
17,sell,2018-02-02 05:15:59.999,8944.82,False,0.0,100.8269361212762
18,buy,2018-02-02 07:17:59.999,8819.94,False,0.011431703177263813,0
19,sell,2018-02-02 08:13:59.999,8706.0,True,0.0,99.52440786125875
20,buy,2018-02-02 08:51:59.999,8588.97,True,0.011587467165592471,0
21,sell,2018-02-02 09:21:59.999,8780.0,False,0.0,101.7379617139019
22,buy,2018-02-02 10:58:59.999,8515.83,False,0.011946922579936648,0
23,sell,2018-02-02 11:10:59.999,8430.07,True,0.0,100.71339363344653
24,buy,2018-02-02 11:33:59.999,8496.08,True,0.01185410137774674,0
25,sell,2018-02-02 11:54:59.999,8532.09,False,0.0,101.14025982405919
26,buy,2018-02-02 15:05:59.999,8526.91,False,0.01186130260833751,0
27,sell,2018-02-02 15:18:59.999,8544.99,False,0.0,101.35471217521793
28,buy,2018-02-02 15:43:59.999,8671.66,False,0.011688040372341389,0
29,sell,2018-02-02 15:46:59.999,8674.5,False,0.0,101.38790620987538
30,buy,2018-02-02 16:47:59.999,8735.19,False,0.011606834677880547,0
31,sell,2018-02-02 17:14:59.999,8738.01,False,0.0,101.420637483667
32,buy,2018-02-02 17:52:59.999,8961.33,False,0.011317587621889495,0
33,sell,2018-02-02 18:16:59.999,8970.27,False,0.0,101.52181671700669
34,buy,2018-02-02 18:24:59.999,8971.33,False,0.011316250401780638,0
35,sell,2018-02-02 18:35:59.999,9010.04,False,0.0,101.95986877005963
36,buy,2018-02-02 19:39:59.999,8893.54,False,0.011464486444099833,0
37,sell,2018-02-02 19:44:59.999,8777.04,True,0.0,100.62425609932201
38,buy,2018-02-02 20:00:59.999,8729.51,True,0.011526907707227783,0
39,sell,2018-02-02 20:01:59.999,8738.84,False,0.0,100.73180214823044
40,buy,2018-02-02 22:19:59.999,8807.62,False,0.011436892389570671,0
41,sell,2018-02-02 22:42:59.999,8702.03,True,0.0,99.52418068081568
42,buy,2018-02-02 23:34:59.999,8683.79,True,0.011460915185744434,0
43,sell,2018-02-03 00:02:59.999,8594.42,True,0.0,98.49991869066568
44,buy,2018-02-03 01:04:59.999,8883.22,True,0.011088312423948263,0
45,sell,2018-02-03 01:31:59.999,8910.59,False,0.0,98.80340580170916
46,buy,2018-02-03 02:27:59.999,8828.7,False,0.011191161303669754,0
47,sell,2018-02-03 03:05:59.999,8723.0,True,0.0,97.62050005191126
48,buy,2018-02-03 04:33:59.999,8678.78,True,0.011248182354191633,0
49,sell,2018-02-03 04:58:59.999,8568.99,True,0.0,96.38556211124457
50,buy,2018-02-03 05:26:59.999,8354.94,True,0.011536355989539669,0
51,sell,2018-02-03 05:35:59.999,8250.0,True,0.0,95.17493691370227
52,buy,2018-02-03 05:55:59.999,8335.97,True,0.011417379970621568,0
53,sell,2018-02-03 06:05:59.999,8231.27,True,0.0,93.97953723077819
54,buy,2018-02-03 06:25:59.999,8438.0,True,0.011137655514432116,0
55,sell,2018-02-03 07:11:59.999,8334.41,True,0.0,92.82578749603817
56,buy,2018-02-03 07:18:59.999,8441.72,True,0.010996075147723234,0
57,sell,2018-02-03 08:16:59.999,8483.3,False,0.0,93.2830043006805
58,buy,2018-02-03 08:58:59.999,8710.0,False,0.010709874202144719,0
59,sell,2018-02-03 10:07:59.999,8614.33,True,0.0,92.25839063576132
60,buy,2018-02-03 11:38:59.999,8929.87,True,0.01033143714698661,0
61,sell,2018-02-03 12:14:59.999,8830.45,True,0.0,91.2312391546079
62,buy,2018-02-03 15:22:59.999,9045.05,True,0.010086316731760235,0
63,sell,2018-02-03 15:56:59.999,9235.03,False,0.0,93.14743760730774
64,buy,2018-02-03 16:43:59.999,9355.61,False,0.00995631900082493,0
65,sell,2018-02-03 17:21:59.999,9360.0,False,0.0,93.19114584772134
66,buy,2018-02-03 17:41:59.999,9265.0,False,0.0100584075388798,0
67,sell,2018-02-03 17:51:59.999,9147.92,True,0.0,92.0135074930693
68,buy,2018-02-03 20:19:59.999,9231.11,True,0.009967762001868604,0
69,sell,2018-02-03 20:48:59.999,9282.01,False,0.0,92.5208665789644
70,buy,2018-02-04 03:28:59.999,9099.98,False,0.010167150540876399,0
71,sell,2018-02-04 03:51:59.999,8974.0,True,0.0,91.2400089538248
72,buy,2018-02-04 04:47:59.999,9059.45,True,0.010071252554385178,0
73,sell,2018-02-04 05:14:59.999,9130.7,False,0.0,91.95758569832475
74,buy,2018-02-04 05:46:59.999,9236.0,False,0.009956429807094495,0
75,sell,2018-02-04 06:14:59.999,9130.0,True,0.0,90.90220413877273
76,buy,2018-02-04 07:59:59.999,9260.42,True,0.009816207487216858,0
77,sell,2018-02-04 08:30:59.999,9329.96,False,0.0,91.58482320743379
78,buy,2018-02-04 09:59:59.999,9200.0,False,0.009954872087764542,0
79,sell,2018-02-04 10:19:59.999,9101.04,True,0.0,90.59968906562862
80,buy,2018-02-04 13:27:59.999,8930.07,True,0.010145462360947745,0
81,sell,2018-02-04 13:41:59.999,8949.72,False,0.0,90.79904740102124
82,buy,2018-02-04 15:26:59.999,8720.04,False,0.010412687029075695,0
83,sell,2018-02-04 15:37:59.999,8608.61,True,0.0,89.63876168537132
84,buy,2018-02-04 17:08:59.999,8695.0,True,0.010309230786126661,0
85,sell,2018-02-04 17:19:59.999,8601.58,True,0.0,88.67567334533136
86,buy,2018-02-04 17:51:59.999,8457.65,True,0.010484670487113011,0
87,sell,2018-02-04 18:10:59.999,8365.01,True,0.0,87.7043734714052
88,buy,2018-02-04 19:41:59.999,8486.68,True,0.010334356128828376,0
89,sell,2018-02-04 20:21:59.999,8530.57,False,0.0,88.15794836189947
90,buy,2018-02-04 22:42:59.999,8096.62,False,0.01088824081677286,0
91,sell,2018-02-04 23:36:59.999,8203.33,False,0.0,89.31983253945731
92,buy,2018-02-05 00:56:59.999,8371.46,False,0.010669564513174204,0
93,sell,2018-02-05 01:18:59.999,8263.41,True,0.0,88.16698609380884
94,buy,2018-02-05 02:18:59.999,8309.99,True,0.010609758386449184,0
95,sell,2018-02-05 03:00:59.999,8203.02,True,0.0,87.0320602392104
96,buy,2018-02-05 04:46:59.999,8000.0,True,0.0108790075299013,0
97,sell,2018-02-05 05:23:59.999,8133.03,False,0.0,88.47929461091316
98,buy,2018-02-05 05:41:59.999,8195.86,False,0.010795608345056303,0
99,sell,2018-02-05 05:48:59.999,8100.0,True,0.0,87.44442759495605
100,buy,2018-02-05 06:19:59.999,8061.17,True,0.01084760991207927,0
101,sell,2018-02-05 06:29:59.999,8118.24,False,0.0,88.06350069263841
102,buy,2018-02-05 07:01:59.999,8279.77,False,0.010635983933447234,0
103,sell,2018-02-05 07:14:59.999,8319.74,False,0.0,88.48862097045829
104,buy,2018-02-05 09:24:59.999,8026.1,False,0.011025108205785908,0
105,sell,2018-02-05 09:49:59.999,7921.01,True,0.0,87.32999234911223
106,buy,2018-02-05 10:33:59.999,7927.02,True,0.011016749339488513,0
107,sell,2018-02-05 10:44:59.999,7839.99,True,0.0,86.37120465409654
108,buy,2018-02-05 13:35:59.999,7648.54,True,0.011292508721154174,0
109,sell,2018-02-05 13:47:59.999,7566.0,True,0.0,85.43912098425248
110,buy,2018-02-05 15:00:59.999,7710.92,True,0.011080275892403563,0
111,sell,2018-02-05 15:12:59.999,7625.66,True,0.0,84.49441666166615
112,buy,2018-02-05 15:58:59.999,7634.85,True,0.011066938664370111,0
113,sell,2018-02-05 16:04:59.999,7540.0,True,0.0,83.44471752935064
114,buy,2018-02-05 18:06:59.999,7425.02,True,0.011238315523641773,0
115,sell,2018-02-05 18:31:59.999,7343.58,True,0.0,82.52946911310525
116,buy,2018-02-05 18:41:59.999,7351.05,True,0.0112268953568681,0
117,sell,2018-02-05 18:55:59.999,7263.26,True,0.0,81.5438599697258
118,buy,2018-02-05 19:31:59.999,7260.09,True,0.011231797397790634,0
119,sell,2018-02-05 19:49:59.999,7185.54,True,0.0,80.70652947372051
120,buy,2018-02-05 21:13:59.999,6979.35,True,0.01156361688032847,0
121,sell,2018-02-05 21:21:59.999,6879.0,True,0.0,79.54612051977955
122,buy,2018-02-05 22:44:59.999,7280.04,True,0.01092660487027263,0
123,sell,2018-02-05 22:59:59.999,7188.38,True,0.0,78.54458791737036
124,buy,2018-02-05 23:50:59.999,7291.41,True,0.010772208381831547,0
125,sell,2018-02-05 23:56:59.999,7213.0,True,0.0,77.69993905815095
126,buy,2018-02-06 00:23:59.999,7315.01,True,0.010621986717468732,0
127,sell,2018-02-06 00:27:59.999,7230.02,True,0.0,76.79717640703329
128,buy,2018-02-06 01:16:59.999,6927.65,True,0.011085602824483525,0
129,sell,2018-02-06 01:21:59.999,6836.34,True,0.0,75.7849500131297
130,buy,2018-02-06 01:55:59.999,6936.0,True,0.010926319206045228,0
131,sell,2018-02-06 02:17:59.999,7050.0,False,0.0,77.03055040261886
132,buy,2018-02-06 02:40:59.999,6993.0,False,0.01101537972295422,0
133,sell,2018-02-06 03:01:59.999,6922.0,True,0.0,76.2484584422891
134,buy,2018-02-06 04:47:59.999,6512.52,True,0.01170798069599619,0
135,sell,2018-02-06 04:52:59.999,6439.95,True,0.0,75.39881028318065
136,buy,2018-02-06 05:24:59.999,6314.91,True,0.011939807579709078,0
137,sell,2018-02-06 05:25:59.999,6250.0,True,0.0,74.62379737318173
138,buy,2018-02-06 06:02:59.999,6279.49,True,0.011883735362773368,0
139,sell,2018-02-06 06:17:59.999,6199.0,True,0.0,73.66727551383211
140,buy,2018-02-06 07:55:59.999,6586.09,True,0.011185282240879203,0
