,buy/sell,time,price,stop loss,LTC_balance,USDT_balance
30,buy,2018-02-16 03:59:59.999,219.0,False,0.5307814606441341,0
31,sell,2018-02-16 05:29:59.999,214.09,True,0.0,113.63500290930267
32,buy,2018-02-16 11:29:59.999,213.72,True,0.5317003692181483,0
33,sell,2018-02-16 11:59:59.999,211.24,True,0.0,112.31638599364166
34,buy,2018-02-17 01:29:59.999,229.31,True,0.4898015175685389,0
35,sell,2018-02-17 02:29:59.999,226.73,True,0.0,111.05269807831482
36,buy,2018-02-17 20:29:59.999,227.0,True,0.48921893426570406,0
37,sell,2018-02-18 01:29:59.999,228.14,False,0.0,111.61040766337771
38,buy,2018-02-18 18:59:59.999,224.54,False,0.4970624728929265,0
39,sell,2018-02-18 21:59:59.999,220.0,True,0.0,109.35374403644383
40,buy,2018-02-19 05:59:59.999,215.36,True,0.5077718426655081,0
41,sell,2018-02-19 06:59:59.999,216.3,False,0.0,109.83104956854942
42,buy,2018-02-19 19:29:59.999,222.99,False,0.4925380042537756,0
43,sell,2018-02-20 20:29:59.999,240.93,False,0.0,118.66718136486216
44,buy,2018-02-21 10:59:59.999,221.16,False,0.5365671069129235,0
45,sell,2018-02-21 12:29:59.999,218.49,True,0.0,117.23454718940467
46,buy,2018-02-22 06:29:59.999,215.11,True,0.5449981274204112,0
47,sell,2018-02-22 10:29:59.999,211.51,True,0.0,115.27255393069117
48,buy,2018-02-25 19:29:59.999,210.42,True,0.5478212809176465,0
49,sell,2018-02-26 11:29:59.999,218.05,False,0.0,119.45243030409281
50,buy,2018-02-26 15:59:59.999,224.56,False,0.5319399283224653,0
51,sell,2018-02-26 18:29:59.999,222.2,True,0.0,118.19705207325178
52,buy,2018-02-27 09:59:59.999,221.04,True,0.5347315059412404,0
53,sell,2018-02-27 12:29:59.999,217.2,True,0.0,116.1436830904374
54,buy,2018-02-27 22:59:59.999,217.18,True,0.5347807491041413,0
55,sell,2018-02-28 01:59:59.999,214.6,True,0.0,114.76394875774872
56,buy,2018-02-28 22:59:59.999,208.94,True,0.5492674871147158,0
57,sell,2018-03-01 00:59:59.999,205.09,True,0.0,112.64926893235707
58,buy,2018-03-02 23:29:59.999,207.35,True,0.5432807761386886,0
59,sell,2018-03-03 11:29:59.999,213.83,False,0.0,116.16972836173579
60,buy,2018-03-04 12:29:59.999,209.11,False,0.5555436294856094,0
61,sell,2018-03-05 04:29:59.999,211.21,False,0.0,117.33636998365557
62,buy,2018-03-05 05:59:59.999,212.21,False,0.5529257338657725,0
63,sell,2018-03-05 10:59:59.999,209.27,True,0.0,115.71076832609022
64,buy,2018-03-06 08:59:59.999,208.32,True,0.5554472365883747,0
65,sell,2018-03-06 12:29:59.999,204.51,True,0.0,113.5945143546885
66,buy,2018-03-08 09:29:59.999,183.8,True,0.6180332663475979,0
67,sell,2018-03-08 14:29:59.999,180.2,True,0.0,111.36959459583714
68,buy,2018-03-12 10:29:59.999,186.92,True,0.5958142231748189,0
69,sell,2018-03-12 16:29:59.999,183.47,True,0.0,109.31403552588402
70,buy,2018-03-13 02:29:59.999,178.2,True,0.613434542793962,0
71,sell,2018-03-13 03:59:59.999,176.12,True,0.0,108.0380916768726
72,buy,2018-03-14 02:59:59.999,176.0,True,0.6138527936185944,0
73,sell,2018-03-14 06:59:59.999,174.03,True,0.0,106.82880167344398
74,buy,2018-03-16 15:29:59.999,167.0,True,0.6396934231942754,0
75,sell,2018-03-17 00:29:59.999,168.25,False,0.0,107.62841845243683
76,buy,2018-03-18 08:59:59.999,148.91,False,0.7227749543511977,0
77,sell,2018-03-18 09:59:59.999,146.9,True,0.0,106.17564079419094
78,buy,2018-03-20 00:29:59.999,157.88,True,0.672508492489175,0
79,sell,2018-03-20 04:29:59.999,159.1,False,0.0,106.99610115502773
80,buy,2018-03-21 08:29:59.999,173.08,False,0.6181887055409505,0
81,sell,2018-03-21 09:59:59.999,170.52,True,0.0,105.41353806884288
82,buy,2018-03-21 14:59:59.999,172.85,True,0.609855586166288,0
83,sell,2018-03-21 16:59:59.999,172.89,False,0.0,105.43793229228952
84,buy,2018-03-22 21:59:59.999,162.48,False,0.648928682251905,0
85,sell,2018-03-22 22:29:59.999,160.83,True,0.0,104.36719996657389
86,buy,2018-03-23 12:29:59.999,159.06,True,0.656149880338073,0
87,sell,2018-03-23 14:59:59.999,157.2,True,0.0,103.14676118914507
88,buy,2018-03-24 17:59:59.999,165.03,True,0.6250182463136706,0
89,sell,2018-03-24 23:29:59.999,161.98,True,0.0,101.24045553788837
90,buy,2018-03-25 20:59:59.999,160.25,True,0.6317657131849508,0
91,sell,2018-03-26 01:59:59.999,160.73,False,0.0,101.54370308021713
92,buy,2018-03-27 11:29:59.999,142.0,False,0.7150965005649094,0
93,sell,2018-03-27 12:59:59.999,140.29,True,0.0,100.32088806425114
94,buy,2018-03-28 16:59:59.999,137.17,True,0.7313617267934034,0
95,sell,2018-03-28 17:29:59.999,134.6,True,0.0,98.44128842639209
96,buy,2018-03-29 21:59:59.999,120.5,True,0.816940152916117,0
97,sell,2018-03-29 22:29:59.999,119.17,True,0.0,97.35475802301366
98,buy,2018-03-31 07:29:59.999,121.39,True,0.8019998189555454,0
99,sell,2018-03-31 08:59:59.999,119.1,True,0.0,95.51817843760546
100,buy,2018-03-31 15:29:59.999,120.5,True,0.792681978735315,0
101,sell,2018-03-31 17:29:59.999,118.81,True,0.0,94.17854589354278
102,buy,2018-04-02 13:29:59.999,119.43,True,0.7885669085953511,0
103,sell,2018-04-02 17:29:59.999,118.11,True,0.0,93.13763757419692
104,buy,2018-04-02 22:29:59.999,118.35,True,0.7869677868542199,0
105,sell,2018-04-03 05:29:59.999,118.42,False,0.0,93.19272531927672
106,buy,2018-04-03 15:29:59.999,124.78,False,0.7468562695886898,0
107,sell,2018-04-04 12:59:59.999,121.79,True,0.0,90.95962507320654
108,buy,2018-04-05 10:29:59.999,118.4,True,0.7682400766318119,0
109,sell,2018-04-05 14:29:59.999,118.64,False,0.0,91.14400269159817
110,buy,2018-04-06 01:59:59.999,119.21,False,0.7645667535575722,0
111,sell,2018-04-06 06:59:59.999,117.98,True,0.0,90.20358558472238
112,buy,2018-04-07 21:59:59.999,117.91,True,0.7650206563033023,0
113,sell,2018-04-08 01:29:59.999,116.62,True,0.0,89.21670893809112
114,buy,2018-04-08 14:29:59.999,116.92,True,0.7630577227000609,0
115,sell,2018-04-08 23:29:59.999,117.28,False,0.0,89.49140971826314
116,buy,2018-04-09 00:59:59.999,117.19,False,0.7636437385294236,0
117,sell,2018-04-09 11:29:59.999,120.39,False,0.0,91.93506968155731
118,buy,2018-04-11 10:59:59.999,114.0,False,0.8064479796627834,0
119,sell,2018-04-11 21:59:59.999,114.22,False,0.0,92.11248823708311
120,buy,2018-04-12 06:59:59.999,116.57,False,0.7901903426017253,0
121,sell,2018-04-12 08:59:59.999,116.73,False,0.0,92.2389186918994
122,buy,2018-04-13 09:29:59.999,127.03,False,0.7261191741470472,0
123,sell,2018-04-14 01:29:59.999,124.3,True,0.0,90.25661334647796
124,buy,2018-04-14 05:29:59.999,127.76,True,0.7064543937576546,0
125,sell,2018-04-14 07:59:59.999,126.12,True,0.0,89.0980281407154
126,buy,2018-04-14 20:59:59.999,125.84,True,0.7080262884672235,0
127,sell,2018-04-15 10:59:59.999,128.17,False,0.0,90.74772939284402
128,buy,2018-04-15 17:59:59.999,131.7,False,0.6890488184726198,0
129,sell,2018-04-15 18:29:59.999,130.34,True,0.0,89.81062299972126
130,buy,2018-04-16 13:59:59.999,127.59,True,0.7039001724251216,0
131,sell,2018-04-16 15:59:59.999,125.77,True,0.0,88.52952468590755
132,buy,2018-04-17 05:59:59.999,130.67,True,0.6775045893158916,0
133,sell,2018-04-17 08:59:59.999,129.25,True,0.0,87.56746816907899
134,buy,2018-04-17 17:59:59.999,137.29,True,0.6378284519562896,0
135,sell,2018-04-17 21:59:59.999,135.47,True,0.0,86.40662038651854
136,buy,2018-04-18 06:59:59.999,134.51,True,0.642380643718077,0
137,sell,2018-04-18 16:29:59.999,137.0,False,0.0,88.00614818937655
138,buy,2018-04-19 01:59:59.999,139.87,False,0.6291996009821731,0
139,sell,2018-04-19 14:29:59.999,140.26,False,0.0,88.25153603375959
140,buy,2018-04-21 21:29:59.999,148.0,False,0.5962941623902676,0
141,sell,2018-04-21 23:59:59.999,146.0,True,0.0,87.05894770897906
142,buy,2018-04-23 07:59:59.999,148.09,True,0.5878786394015738,0
143,sell,2018-04-23 19:59:59.999,152.08,False,0.0,89.40458348019135
144,buy,2018-04-24 22:29:59.999,163.84,False,0.5456822722179647,0
145,sell,2018-04-25 03:29:59.999,161.95,True,0.0,88.37324398569938
146,buy,2018-04-26 01:29:59.999,149.23,True,0.592194893692283,0
147,sell,2018-04-26 01:59:59.999,146.0,True,0.0,86.4604544790733
148,buy,2018-04-26 19:29:59.999,147.12,True,0.5876866128267625,0
149,sell,2018-04-27 09:59:59.999,150.19,False,0.0,88.26465238045145
150,buy,2018-04-28 18:29:59.999,150.4,False,0.5868660397636399,0
151,sell,2018-04-29 02:29:59.999,151.84,False,0.0,89.10973947771109
152,buy,2018-04-29 20:29:59.999,151.2,False,0.5893501288208406,0
153,sell,2018-04-30 08:59:59.999,151.5,False,0.0,89.28654451635735
154,buy,2018-05-01 13:59:59.999,146.01,False,0.6115097905373423,0
155,sell,2018-05-01 15:29:59.999,144.15,True,0.0,88.1491363059579
156,buy,2018-05-01 21:59:59.999,145.29,True,0.6067116546627979,0
157,sell,2018-05-02 05:29:59.999,146.98,False,0.0,89.17447900233802
158,buy,2018-05-02 11:59:59.999,147.7,False,0.6037540893861748,0
159,sell,2018-05-02 15:59:59.999,148.12,False,0.0,89.42805571988022
160,buy,2018-05-02 23:59:59.999,151.42,False,0.5905960620781946,0
161,sell,2018-05-03 09:59:59.999,151.81,False,0.0,89.65838818409073
162,buy,2018-05-04 21:59:59.999,163.11,False,0.5496805112138479,0
163,sell,2018-05-04 23:29:59.999,163.47,False,0.0,89.85627316812771
164,buy,2018-05-05 14:59:59.999,173.04,False,0.519280358114469,0
165,sell,2018-05-06 01:59:59.999,178.48,False,0.0,92.68115831627043
166,buy,2018-05-07 21:29:59.999,163.69,False,0.5661992688390887,0
167,sell,2018-05-08 12:59:59.999,161.85,True,0.0,91.6393516616065
168,buy,2018-05-09 13:29:59.999,154.77,True,0.5921002239555889,0
169,sell,2018-05-10 19:29:59.999,157.28,False,0.0,93.12552322373503
170,buy,2018-05-12 17:29:59.999,140.99,False,0.660511548505107,0
171,sell,2018-05-12 18:29:59.999,137.04,True,0.0,90.51650260713986
172,buy,2018-05-13 12:29:59.999,139.47,True,0.6490033885935317,0
173,sell,2018-05-14 02:29:59.999,144.84,False,0.0,94.00165080388713
174,buy,2018-05-16 09:59:59.999,136.41,False,0.6891111414404159,0
175,sell,2018-05-16 18:59:59.999,136.87,False,0.0,94.31864192894972
176,buy,2018-05-17 16:29:59.999,138.03,False,0.6833198719767422,0
177,sell,2018-05-17 20:29:59.999,136.35,True,0.0,93.1706645440288
178,buy,2018-05-19 18:29:59.999,135.87,True,0.6857338966955825,0
179,sell,2018-05-20 00:29:59.999,134.36,True,0.0,92.13520636001847
180,buy,2018-05-20 16:29:59.999,136.92,True,0.6729126961730827,0
181,sell,2018-05-21 01:29:59.999,139.94,False,0.0,94.16740270246119
182,buy,2018-05-22 00:59:59.999,135.0,False,0.6975363163145273,0
183,sell,2018-05-22 03:59:59.999,133.36,True,0.0,93.02344314370536
184,buy,2018-05-22 19:29:59.999,133.15,True,0.6986364486947455,0
185,sell,2018-05-22 20:59:59.999,131.8,True,0.0,92.08028393796747
186,buy,2018-05-23 09:29:59.999,127.07,True,0.7246421967259579,0
187,sell,2018-05-23 10:59:59.999,125.1,True,0.0,90.65273881041732
188,buy,2018-05-23 23:59:59.999,120.53,True,0.7521176371892252,0
189,sell,2018-05-24 01:29:59.999,120.88,False,0.0,90.91597998343354
190,buy,2018-05-24 15:59:59.999,118.99,False,0.7640640388556479,0
191,sell,2018-05-25 00:29:59.999,121.34,False,0.0,92.71153047474432
192,buy,2018-05-25 16:29:59.999,120.38,False,0.770157255978936,0
193,sell,2018-05-25 19:59:59.999,118.9,True,0.0,91.5716977358955
194,buy,2018-05-26 02:59:59.999,118.87,True,0.7703516256069277,0
195,sell,2018-05-26 15:29:59.999,120.46,False,0.0,92.7965568206105
196,buy,2018-05-26 22:59:59.999,121.33,False,0.7648277987357661,0
197,sell,2018-05-27 01:29:59.999,119.7,True,0.0,91.5498875086712
198,buy,2018-05-28 18:59:59.999,114.14,True,0.8020841730214754,0
199,sell,2018-05-29 00:29:59.999,112.6,True,0.0,90.31467788221812
200,buy,2018-05-29 23:29:59.999,120.41,True,0.7500596120107809,0
201,sell,2018-05-30 01:59:59.999,118.89,True,0.0,89.17458727196174
202,buy,2018-05-31 11:59:59.999,118.95,True,0.749681271727295,0
203,sell,2018-05-31 12:59:59.999,119.03,False,0.0,89.23456177369992
204,buy,2018-05-31 21:59:59.999,119.83,False,0.7446763062146368,0
205,sell,2018-06-01 01:29:59.999,117.75,True,0.0,87.68563505677348
206,buy,2018-06-01 20:29:59.999,118.53,True,0.7397758800031509,0
207,sell,2018-06-01 23:29:59.999,118.64,False,0.0,87.76701040357382
208,buy,2018-06-02 14:59:59.999,122.9,False,0.7141335264733427,0
209,sell,2018-06-02 18:29:59.999,122.92,False,0.0,87.78129307410329
210,buy,2018-06-03 01:29:59.999,123.28,False,0.7120481268178398,0
211,sell,2018-06-03 04:59:59.999,123.56,False,0.0,87.98066654961228
212,buy,2018-06-04 02:59:59.999,125.33,False,0.7019920733233247,0
213,sell,2018-06-04 08:59:59.999,123.2,True,0.0,86.48542343343361
214,buy,2018-06-05 01:59:59.999,119.68,True,0.7226388990093049,0
215,sell,2018-06-05 05:29:59.999,117.4,True,0.0,84.8378067436924
216,buy,2018-06-06 04:59:59.999,121.84,True,0.6963050454997735,0
217,sell,2018-06-06 08:29:59.999,120.25,True,0.0,83.73068172134776
218,buy,2018-06-06 15:59:59.999,122.57,True,0.6831254117757017,0
219,sell,2018-06-06 17:29:59.999,121.26,True,0.0,82.8357874319216
