,buy/sell,time,price,stop loss,ETH_balance,USDT_balance
73,sell,2018-02-24 19:59:59.999,823.0,True,0.0,71.09574705455628
74,buy,2018-02-26 05:29:59.999,851.27,True,0.08351727073026922,0
75,sell,2018-02-26 08:44:59.999,836.0,True,0.0,69.82043833050507
76,buy,2018-02-26 12:14:59.999,850.0,True,0.08214169215353538,0
77,sell,2018-02-26 19:29:59.999,865.05,False,0.0,71.05667079741578
78,buy,2018-02-26 23:44:59.999,871.5,False,0.08153375880368993,0
79,sell,2018-02-27 03:44:59.999,862.15,True,0.0,70.29433015260128
80,buy,2018-03-01 13:29:59.999,872.06,True,0.08060721756828805,0
81,sell,2018-03-02 01:29:59.999,872.8,False,0.0,70.35397949360181
82,buy,2018-03-04 16:29:59.999,854.51,False,0.08233254086388903,0
83,sell,2018-03-04 23:14:59.999,865.32,False,0.0,71.24399426034046
84,buy,2018-03-05 13:44:59.999,868.0,False,0.08207833440131389,0
85,sell,2018-03-05 17:29:59.999,859.09,True,0.0,70.51267630082475
86,buy,2018-03-06 18:29:59.999,829.11,True,0.08504622583351394,0
87,sell,2018-03-06 19:29:59.999,816.68,True,0.0,69.45555171371416
88,buy,2018-03-08 07:44:59.999,744.91,True,0.09324019239064338,0
89,sell,2018-03-08 15:14:59.999,734.88,True,0.0,68.520352584036
90,buy,2018-03-08 22:44:59.999,706.64,True,0.09696642220088872,0
91,sell,2018-03-08 23:44:59.999,707.21,False,0.0,68.57562344469052
92,buy,2018-03-09 03:14:59.999,702.31,False,0.09764295459937994,0
93,sell,2018-03-09 03:44:59.999,681.32,True,0.0,66.52609782764955
94,buy,2018-03-09 18:14:59.999,702.5,True,0.09469907164078228,0
95,sell,2018-03-09 18:29:59.999,680.39,True,0.0,64.43230135367186
96,buy,2018-03-10 17:44:59.999,733.75,True,0.08781233574606045,0
97,sell,2018-03-10 19:29:59.999,724.03,True,0.0,63.578765450220146
98,buy,2018-03-12 00:44:59.999,722.68,True,0.08797637329138783,0
99,sell,2018-03-12 05:14:59.999,724.46,False,0.0,63.73536339467883
100,buy,2018-03-12 08:14:59.999,724.0,False,0.08803226988215308,0
101,sell,2018-03-12 10:59:59.999,724.93,False,0.0,63.81723340566923
102,buy,2018-03-13 00:44:59.999,694.9,False,0.09183657131338212,0
103,sell,2018-03-13 12:59:59.999,684.21,True,0.0,62.83550045832918
104,buy,2018-03-13 19:44:59.999,692.0,True,0.09080274632706528,0
105,sell,2018-03-13 20:44:59.999,683.26,True,0.0,62.041884455430626
106,buy,2018-03-15 07:29:59.999,583.27,True,0.10636906485063628,0
107,sell,2018-03-15 08:14:59.999,573.98,True,0.0,61.05371584296822
108,buy,2018-03-15 10:14:59.999,589.8,True,0.10351596446756225,0
109,sell,2018-03-15 15:14:59.999,610.36,False,0.0,63.1820040724213
110,buy,2018-03-15 19:59:59.999,601.28,False,0.10507917122209504,0
111,sell,2018-03-15 22:59:59.999,603.64,False,0.0,63.429990916505446
112,buy,2018-03-16 01:44:59.999,610.63,False,0.10387630957618435,0
113,sell,2018-03-16 02:59:59.999,596.0,True,0.0,61.91028050740587
114,buy,2018-03-16 05:29:59.999,600.0,True,0.10318380084567645,0
115,sell,2018-03-16 06:14:59.999,600.75,False,0.0,61.987668358040125
116,buy,2018-03-17 10:14:59.999,599.5,False,0.10339894638538803,0
117,sell,2018-03-17 13:29:59.999,601.58,False,0.0,62.20273816652173
118,buy,2018-03-18 00:29:59.999,557.02,False,0.11167056509016146,0
119,sell,2018-03-18 01:29:59.999,551.39,True,0.0,61.57403288506413
120,buy,2018-03-18 09:29:59.999,519.13,True,0.11861004543190362,0
121,sell,2018-03-18 11:59:59.999,511.9,True,0.0,60.71648225659146
122,buy,2018-03-18 21:14:59.999,483.75,True,0.12551210802396168,0
123,sell,2018-03-19 20:44:59.999,536.96,False,0.0,67.39498152454647
124,buy,2018-03-20 01:14:59.999,546.0,False,0.12343403209623895,0
125,sell,2018-03-20 02:44:59.999,548.78,False,0.0,67.73812813377401
126,buy,2018-03-20 14:14:59.999,530.14,False,0.12777403729915496,0
127,sell,2018-03-21 02:44:59.999,554.6,False,0.0,70.86348108611135
128,buy,2018-03-21 04:59:59.999,560.23,False,0.12648997926942745,0
129,sell,2018-03-21 10:44:59.999,573.85,False,0.0,72.58627460376094
130,buy,2018-03-21 12:14:59.999,577.61,False,0.1256665823025241,0
131,sell,2018-03-21 18:14:59.999,566.99,True,0.0,71.25169549970813
132,buy,2018-03-22 19:29:59.999,529.37,True,0.13459715416383272,0
133,sell,2018-03-22 23:59:59.999,530.7,False,0.0,71.43070971474603
134,buy,2018-03-23 01:59:59.999,539.92,False,0.13229869187054755,0
135,sell,2018-03-23 03:14:59.999,533.28,True,0.0,70.5522464007256
136,buy,2018-03-24 00:29:59.999,529.43,True,0.1332607642194919,0
137,sell,2018-03-24 07:59:59.999,536.57,False,0.0,71.50372825725277
138,buy,2018-03-24 18:14:59.999,538.89,False,0.13268705720509338,0
139,sell,2018-03-24 20:29:59.999,533.01,True,0.0,70.72352836088682
140,buy,2018-03-25 20:44:59.999,521.07,True,0.1357274998769586,0
141,sell,2018-03-26 07:44:59.999,521.77,False,0.0,70.81853761080067
142,buy,2018-03-27 00:14:59.999,472.59,False,0.149851959649592,0
143,sell,2018-03-27 05:59:59.999,465.19,True,0.0,69.7096331093937
144,buy,2018-03-28 07:59:59.999,447.4,True,0.15581053444209592,0
145,sell,2018-03-28 15:14:59.999,460.19,False,0.0,71.70244984490812
146,buy,2018-03-30 22:29:59.999,376.98,False,0.19020226496076215,0
147,sell,2018-03-30 23:14:59.999,380.13,False,0.0,72.30158697953452
148,buy,2018-03-31 14:29:59.999,402.34,False,0.17970270661513776,0
149,sell,2018-03-31 17:14:59.999,395.6,True,0.0,71.0903907369485
150,buy,2018-04-01 03:14:59.999,396.78,True,0.17916828150851483,0
151,sell,2018-04-01 05:44:59.999,392.8,True,0.0,70.37730097654463
152,buy,2018-04-01 19:14:59.999,377.02,True,0.1866672881453096,0
153,sell,2018-04-02 00:29:59.999,381.77,False,0.0,71.26397059523485
154,buy,2018-04-02 07:29:59.999,382.5,False,0.1863110342359081,0
155,sell,2018-04-02 15:59:59.999,387.0,False,0.0,72.10237024929644
156,buy,2018-04-02 19:59:59.999,387.0,False,0.1863110342359081,0
157,sell,2018-04-02 21:14:59.999,382.76,True,0.0,71.31241146413619
158,buy,2018-04-03 02:29:59.999,383.26,True,0.18606797334482125,0
159,sell,2018-04-03 14:14:59.999,398.5,False,0.0,74.14808737791127
160,buy,2018-04-03 20:29:59.999,405.27,False,0.18295972408002387,0
161,sell,2018-04-04 00:14:59.999,411.1,False,0.0,75.21474256929781
162,buy,2018-04-04 03:44:59.999,415.12,False,0.18118795184355804,0
163,sell,2018-04-04 04:29:59.999,409.49,True,0.0,74.19465440041859
164,buy,2018-04-04 09:59:59.999,404.8,True,0.1832871897243542,0
165,sell,2018-04-04 12:14:59.999,400.0,True,0.0,73.31487588974169
166,buy,2018-04-04 16:29:59.999,385.91,True,0.18997920730155135,0
167,sell,2018-04-04 16:44:59.999,386.55,False,0.0,73.43646258241468
168,buy,2018-04-04 20:14:59.999,379.56,False,0.193477875915309,0
169,sell,2018-04-04 21:14:59.999,373.49,True,0.0,72.26205187560876
170,buy,2018-04-05 18:14:59.999,379.31,True,0.19050921904407678,0
171,sell,2018-04-05 19:14:59.999,375.38,True,0.0,71.51335064476554
172,buy,2018-04-06 11:59:59.999,370.4,True,0.19307060109277954,0
173,sell,2018-04-06 13:59:59.999,362.64,True,0.0,70.01512278028557
174,buy,2018-04-06 21:44:59.999,368.89,True,0.18979945994818392,0
175,sell,2018-04-06 23:29:59.999,369.08,False,0.0,70.05118467767572
176,buy,2018-04-08 00:29:59.999,390.97,False,0.1791727873690455,0
177,sell,2018-04-08 01:59:59.999,385.42,True,0.0,69.05677570777752
178,buy,2018-04-09 02:14:59.999,400.06,True,0.17261604686241444,0
179,sell,2018-04-09 09:14:59.999,410.19,False,0.0,70.80537626249378
180,buy,2018-04-09 18:59:59.999,397.06,False,0.17832412295999037,0
181,sell,2018-04-09 23:14:59.999,390.64,True,0.0,69.66053539309064
182,buy,2018-04-10 04:14:59.999,396.84,True,0.17553808938889892,0
183,sell,2018-04-10 06:29:59.999,398.2,False,0.0,69.89926719465954
184,buy,2018-04-10 08:44:59.999,400.5,False,0.1745300054797991,0
185,sell,2018-04-10 09:59:59.999,394.87,True,0.0,68.91666326380827
186,buy,2018-04-11 09:44:59.999,417.11,True,0.16522419329147772,0
187,sell,2018-04-11 13:59:59.999,412.67,True,0.0,68.18306784559411
188,buy,2018-04-11 22:14:59.999,421.91,True,0.16160571649307698,0
189,sell,2018-04-12 06:44:59.999,435.96,False,0.0,70.45362816232183
