,buy/sell,time,price,stop loss,BTC_balance,USDT_balance
71,sell,2018-03-22 11:59:59.999,8785.01,True,0.0,111.4941806661379
72,buy,2018-03-22 17:59:59.999,8611.51,True,0.012947111559545062,0
73,sell,2018-03-23 05:59:59.999,8410.05,True,0.0,108.88585557135194
74,buy,2018-03-24 15:59:59.999,8870.0,True,0.012275744709284322,0
75,sell,2018-03-24 23:59:59.999,8663.36,True,0.0,106.34919568462543
76,buy,2018-03-25 06:59:59.999,8555.58,True,0.012430389954231675,0
77,sell,2018-03-25 10:59:59.999,8466.53,True,0.0,105.24226945920111
78,buy,2018-03-26 16:59:59.999,8095.0,True,0.013000898018431267,0
79,sell,2018-03-26 20:59:59.999,7905.0,True,0.0,102.77209883569917
80,buy,2018-03-27 08:59:59.999,7920.03,True,0.012976225953146538,0
81,sell,2018-03-27 14:59:59.999,7934.22,False,0.0,102.95623148197433
82,buy,2018-03-27 22:59:59.999,7886.0,False,0.013055570819423577,0
83,sell,2018-03-28 02:59:59.999,7795.51,True,0.0,101.77483287852469
84,buy,2018-03-28 04:59:59.999,7815.52,True,0.013022144768169576,0
85,sell,2018-03-28 10:59:59.999,7873.99,False,0.0,102.53623768311955
86,buy,2018-03-29 18:59:59.999,7474.01,False,0.013719039402291347,0
87,sell,2018-03-29 22:59:59.999,7341.0,True,0.0,100.71146825222077
88,buy,2018-03-30 06:59:59.999,6861.01,True,0.014678810882394977,0
89,sell,2018-03-30 12:59:59.999,7031.69,False,0.0,103.21684769362793
90,buy,2018-03-30 14:59:59.999,7027.72,False,0.014687103028240727,0
91,sell,2018-03-30 16:59:59.999,6881.13,True,0.0,101.06386526071812
92,buy,2018-03-30 18:59:59.999,6839.98,True,0.014775462100871366,0
93,sell,2018-03-30 20:59:59.999,6720.08,True,0.0,99.29228735482366
94,buy,2018-04-01 12:59:59.999,6763.86,True,0.014679825921119547,0
95,sell,2018-04-01 14:59:59.999,6685.1,True,0.0,98.13610426527629
96,buy,2018-04-02 02:59:59.999,6813.01,True,0.014404221374293636,0
97,sell,2018-04-05 00:59:59.999,6818.78,False,0.0,98.21921662260596
98,buy,2018-04-05 02:59:59.999,6796.1,False,0.014452291258605076,0
99,sell,2018-04-05 04:59:59.999,6609.91,True,0.0,95.52834451316627
100,buy,2018-04-05 10:59:59.999,6792.52,True,0.014063756089517038,0
101,sell,2018-04-05 20:59:59.999,6695.0,True,0.0,94.15684701931657
102,buy,2018-04-06 14:59:59.999,6600.0,True,0.014266188942320693,0
103,sell,2018-04-09 22:59:59.999,6672.08,False,0.0,95.18515391827904
104,buy,2018-04-10 00:59:59.999,6723.67,False,0.014156726002061231,0
105,sell,2018-04-10 08:59:59.999,6759.92,False,0.0,95.69833523585376
106,buy,2018-04-10 12:59:59.999,6785.0,False,0.014104397234466288,0
107,sell,2018-04-17 16:59:59.999,8100.0,False,0.0,114.24561759917692
108,buy,2018-04-18 00:59:59.999,7915.96,False,0.014432313654841223,0
109,sell,2018-04-26 02:59:59.999,8869.99,False,0.0,128.0144777953051
110,buy,2018-04-28 04:59:59.999,9126.81,False,0.014026201684411653,0
111,sell,2018-04-29 22:59:59.999,9320.07,False,0.0,130.7251815328345
112,buy,2018-04-30 00:59:59.999,9335.1,False,0.014003618764966043,0
113,sell,2018-04-30 10:59:59.999,9222.01,True,0.0,129.1415122867045
114,buy,2018-04-30 12:59:59.999,9219.97,True,0.014006717189611736,0
115,sell,2018-04-30 16:59:59.999,9277.0,False,0.0,129.94031536802808
116,buy,2018-04-30 18:59:59.999,9318.06,False,0.013944996637500519,0
117,sell,2018-05-01 00:59:59.999,9218.39,True,0.0,128.5504175531684
118,buy,2018-05-01 02:59:59.999,9246.01,True,0.013903339662532096,0
119,sell,2018-05-01 04:59:59.999,8994.99,True,0.0,125.06040123107957
120,buy,2018-05-01 16:59:59.999,8926.07,True,0.014010690172839735,0
121,sell,2018-05-02 04:59:59.999,9032.25,False,0.0,126.54805631363169
122,buy,2018-05-02 16:59:59.999,9112.92,False,0.013886663804097006,0
123,sell,2018-05-03 12:59:59.999,9208.33,False,0.0,127.87298290718059
124,buy,2018-05-06 00:59:59.999,9826.31,False,0.013013326763269283,0
125,sell,2018-05-06 10:59:59.999,9724.0,True,0.0,126.54158944603051
126,buy,2018-05-06 10:59:59.999,9724.0,True,0.013013326763269283,0
127,sell,2018-05-06 12:59:59.999,9605.0,True,0.0,124.99300356120146
128,buy,2018-05-06 16:59:59.999,9561.0,True,0.013073214471415276,0
129,sell,2018-05-07 04:59:59.999,9350.0,True,0.0,122.23455530773283
130,buy,2018-05-07 06:59:59.999,9350.02,True,0.013073186507379965,0
131,sell,2018-05-07 20:59:59.999,9358.98,False,0.0,122.35169105883894
132,buy,2018-05-08 02:59:59.999,9365.0,False,0.01306478281461174,0
133,sell,2018-05-08 14:59:59.999,9198.0,True,0.0,120.16987232879877
134,buy,2018-05-08 22:59:59.999,9255.01,True,0.012984304968746524,0
135,sell,2018-05-09 06:59:59.999,9032.08,True,0.0,117.2752812221161
136,buy,2018-05-09 08:59:59.999,9070.0,True,0.012930019980387663,0
137,sell,2018-05-11 04:59:59.999,8919.99,True,0.0,115.33564892485815
138,buy,2018-05-12 10:59:59.999,8311.0,True,0.013877469489214072,0
139,sell,2018-05-13 00:59:59.999,8404.35,False,0.0,116.63111070167629
140,buy,2018-05-13 06:59:59.999,8433.0,False,0.013830322625598992,0
141,sell,2018-05-16 04:59:59.999,8315.01,True,0.0,114.99927093508188
142,buy,2018-05-17 00:59:59.999,8267.01,True,0.013910624389601788,0
143,sell,2018-05-17 06:59:59.999,8352.0,False,0.0,116.18153490195414
144,buy,2018-05-17 08:59:59.999,8351.0,False,0.013912290133152214,0
145,sell,2018-05-17 10:59:59.999,8239.5,True,0.0,114.63031455210766
146,buy,2018-05-17 16:59:59.999,8300.0,True,0.013810881271338272,0
147,sell,2018-05-17 22:59:59.999,8172.0,True,0.0,112.86252174937636
148,buy,2018-05-18 10:59:59.999,8093.44,True,0.013944938338873997,0
149,sell,2018-05-18 20:59:59.999,8101.0,False,0.0,112.96794548321824
150,buy,2018-05-20 02:59:59.999,8233.49,False,0.013720542015988147,0
151,sell,2018-05-20 06:59:59.999,8246.02,False,0.0,113.13986387467858
152,buy,2018-05-20 10:59:59.999,8263.03,False,0.013692297362429832,0
153,sell,2018-05-22 00:59:59.999,8380.04,False,0.0,114.7419995890565
154,buy,2018-05-22 16:59:59.999,8215.06,False,0.013967274686862484,0
155,sell,2018-05-23 00:59:59.999,8068.03,True,0.0,112.68839119184712
156,buy,2018-05-23 12:59:59.999,7835.0,True,0.014382691919827328,0
157,sell,2018-05-23 18:59:59.999,7691.0,True,0.0,110.61728355539198
158,buy,2018-05-24 16:59:59.999,7496.03,True,0.014756782397534692,0
159,sell,2018-05-25 06:59:59.999,7591.96,False,0.0,112.03290169078748
160,buy,2018-05-25 14:59:59.999,7463.97,False,0.015009827436443003,0
161,sell,2018-05-25 16:59:59.999,7481.21,False,0.0,112.29167111579176
162,buy,2018-05-25 18:59:59.999,7500.02,False,0.01497218288961786,0
163,sell,2018-05-25 22:59:59.999,7416.01,True,0.0,111.03385803123496
164,buy,2018-05-25 22:59:59.999,7416.01,True,0.01497218288961786,0
165,sell,2018-05-27 00:59:59.999,7463.0,False,0.0,111.7374009052181
166,buy,2018-05-27 08:59:59.999,7288.39,False,0.015330875667358372,0
167,sell,2018-05-27 10:59:59.999,7314.66,False,0.0,112.14014300899959
168,buy,2018-05-27 12:59:59.999,7320.2,False,0.01531927310852157,0
169,sell,2018-05-27 14:59:59.999,7334.0,False,0.0,112.3515489778972
170,buy,2018-05-28 04:59:59.999,7371.64,False,0.015241052055973595,0
171,sell,2018-05-28 06:59:59.999,7374.98,False,0.0,112.40245409176414
172,buy,2018-05-28 16:59:59.999,7259.0,False,0.015484564553211757,0
173,sell,2018-05-29 00:59:59.999,7148.0,True,0.0,110.68366742635764
174,buy,2018-05-29 04:59:59.999,7107.92,True,0.01557187861235884,0
175,sell,2018-06-03 20:59:59.999,7695.13,False,0.0,119.82763026632088
176,buy,2018-06-03 22:59:59.999,7699.57,False,0.015562899001674235,0
177,sell,2018-06-04 04:59:59.999,7703.99,False,0.0,119.89641827990829
178,buy,2018-06-04 08:59:59.999,7660.0,False,0.015652273926880976,0
179,sell,2018-06-04 14:59:59.999,7505.0,True,0.0,117.47031582124173
180,buy,2018-06-04 18:59:59.999,7496.99,True,0.015668997267068746,0
181,sell,2018-06-05 06:59:59.999,7417.36,True,0.0,116.22259356886502
182,buy,2018-06-05 08:59:59.999,7424.1,True,0.015654772102862976,0
