,buy/sell,time,price,stop loss,BTC_balance,USDT_balance
136,buy,2018-03-15 10:14:59.999,7850.0,True,0.010136446646266648,0
137,sell,2018-03-15 18:59:59.999,8057.05,False,0.0,81.6698574513027
138,buy,2018-03-15 20:59:59.999,8126.0,False,0.010050437786278945,0
139,sell,2018-03-16 01:59:59.999,8240.98,False,0.0,82.82545678796906
140,buy,2018-03-16 19:14:59.999,8534.0,False,0.0097053499868724,0
141,sell,2018-03-16 19:59:59.999,8434.1,True,0.0,81.85589232428052
142,buy,2018-03-17 12:29:59.999,8245.0,True,0.009927943277656824,0
143,sell,2018-03-17 13:59:59.999,8158.0,True,0.0,80.99216125912437
144,buy,2018-03-19 14:59:59.999,8269.93,True,0.009793572770159405,0
145,sell,2018-03-19 20:14:59.999,8336.79,False,0.0,81.64695953453723
146,buy,2018-03-19 21:59:59.999,8395.81,False,0.009724726921468833,0
147,sell,2018-03-19 22:14:59.999,8422.0,False,0.0,81.90165013261051
148,buy,2018-03-20 06:29:59.999,8561.15,False,0.009566664540699616,0
149,sell,2018-03-20 06:59:59.999,8456.0,True,0.0,80.89571535615595
150,buy,2018-03-20 12:44:59.999,8469.0,True,0.009551979614612818,0
151,sell,2018-03-21 05:14:59.999,8951.2,False,0.0,85.50167992632225
152,buy,2018-03-22 18:44:59.999,8600.0,False,0.009942055805386308,0
153,sell,2018-03-23 04:14:59.999,8485.0,True,0.0,84.35834350870282
154,buy,2018-03-24 06:14:59.999,8886.02,True,0.00949337763235991,0
155,sell,2018-03-24 12:14:59.999,8750.0,True,0.0,83.06705428314922
156,buy,2018-03-24 18:14:59.999,8938.92,True,0.009292739423011865,0
157,sell,2018-03-24 23:14:59.999,8785.36,True,0.0,81.64006121735152
158,buy,2018-03-25 22:44:59.999,8612.0,True,0.009479802742377091,0
159,sell,2018-03-26 01:59:59.999,8448.95,True,0.0,80.09437938020693
160,buy,2018-03-26 07:59:59.999,8445.0,True,0.009484236753132851,0
161,sell,2018-03-26 12:14:59.999,8340.06,True,0.0,79.09910357533316
162,buy,2018-03-28 07:59:59.999,7838.93,True,0.010090548528349298,0
163,sell,2018-03-28 16:14:59.999,8019.97,False,0.0,80.92589648090552
164,buy,2018-03-29 02:59:59.999,7949.3,False,0.010180254422515885,0
165,sell,2018-03-29 06:14:59.999,7861.81,True,0.0,80.03522602147962
166,buy,2018-03-29 19:59:59.999,7499.0,True,0.010672786507731647,0
167,sell,2018-03-29 22:44:59.999,7370.0,True,0.0,78.65843656198224
168,buy,2018-03-30 22:29:59.999,6751.75,True,0.011650081321432554,0
169,sell,2018-03-31 02:14:59.999,6785.76,False,0.0,79.05465582772418
170,buy,2018-03-31 12:14:59.999,6892.87,False,0.011469047846212707,0
171,sell,2018-03-31 18:44:59.999,7055.6,False,0.0,80.92101398373838
172,buy,2018-04-01 05:14:59.999,7012.0,False,0.011540361378171474,0
173,sell,2018-04-01 05:44:59.999,6904.95,True,0.0,79.68561829820511
174,buy,2018-04-01 19:14:59.999,6797.3,True,0.011723128050579658,0
175,sell,2018-04-02 01:14:59.999,6806.0,False,0.0,79.78760951224515
176,buy,2018-04-02 07:29:59.999,6954.34,False,0.011473067108057004,0
177,sell,2018-04-02 07:59:59.999,6882.18,True,0.0,78.95971298972776
178,buy,2018-04-02 20:29:59.999,6986.05,True,0.011302483232975395,0
179,sell,2018-04-02 22:29:59.999,6991.18,False,0.0,79.01769472871293
180,buy,2018-04-03 16:14:59.999,7404.6,False,0.010671433261582383,0
181,sell,2018-04-03 16:44:59.999,7328.0,True,0.0,78.2002629408757
182,buy,2018-04-04 02:44:59.999,7420.93,True,0.01053779821947865,0
183,sell,2018-04-04 04:29:59.999,7340.02,True,0.0,77.34764968693769
184,buy,2018-04-05 18:14:59.999,6750.0,True,0.011458911064731509,0
185,sell,2018-04-05 20:44:59.999,6679.85,True,0.0,76.54380707574677
186,buy,2018-04-05 23:44:59.999,6759.06,True,0.011324623109684892,0
187,sell,2018-04-06 02:59:59.999,6770.76,False,0.0,76.67630516613008
188,buy,2018-04-06 11:59:59.999,6595.01,False,0.011626412267173222,0
189,sell,2018-04-06 13:59:59.999,6502.0,True,0.0,75.59493256116029
190,buy,2018-04-06 16:14:59.999,6588.24,True,0.011474222639302803,0
191,sell,2018-04-06 20:44:59.999,6592.0,False,0.0,75.63807563828408
192,buy,2018-04-07 08:44:59.999,6854.03,False,0.011035562382756435,0
193,sell,2018-04-07 10:29:59.999,6862.27,False,0.0,75.729008672318
194,buy,2018-04-08 05:14:59.999,6930.02,False,0.010927675341819792,0
195,sell,2018-04-08 11:29:59.999,6947.12,False,0.0,75.91587192066312
196,buy,2018-04-08 14:14:59.999,7005.0,False,0.010837383571829139,0
197,sell,2018-04-09 08:59:59.999,7113.94,False,0.0,77.09649648697818
198,buy,2018-04-10 21:59:59.999,6853.0,False,0.011250035967748167,0
199,sell,2018-04-11 20:14:59.999,6907.07,False,0.0,77.70478593175433
200,buy,2018-04-11 23:14:59.999,6920.91,False,0.011227538854248117,0
201,sell,2018-04-12 03:59:59.999,6931.0,False,0.0,77.8180717987937
202,buy,2018-04-12 06:59:59.999,6965.2,False,0.011172410239303064,0
203,sell,2018-04-12 09:59:59.999,6776.4,True,0.0,75.70872074561328
204,buy,2018-04-12 12:29:59.999,6835.0,True,0.011076623371706404,0
205,sell,2018-04-12 19:29:59.999,7604.0,False,0.0,84.2266441184555
206,buy,2018-04-13 01:14:59.999,7809.32,False,0.01078540053659672,0
207,sell,2018-04-13 07:59:59.999,7827.41,False,0.0,84.42175201416254
208,buy,2018-04-14 10:14:59.999,8006.02,False,0.010544784051771358,0
209,sell,2018-04-14 13:29:59.999,8025.0,False,0.0,84.62189201546515
210,buy,2018-04-14 22:44:59.999,8000.0,False,0.010577736501933143,0
211,sell,2018-04-15 09:59:59.999,8111.15,False,0.0,85.79760742765501
212,buy,2018-04-16 04:29:59.999,8360.23,False,0.01026258935790702,0
213,sell,2018-04-16 05:14:59.999,8130.66,True,0.0,83.4416247887603
214,buy,2018-04-17 01:29:59.999,7992.99,True,0.010439350579540358,0
215,sell,2018-04-17 03:14:59.999,8032.25,False,0.0,83.85147369251304
216,buy,2018-04-18 01:14:59.999,7900.0,False,0.010614110593988993,0
217,sell,2018-04-18 06:29:59.999,7925.05,False,0.0,84.11735716289247
218,buy,2018-04-19 06:14:59.999,8197.0,False,0.010261968666938206,0
219,sell,2018-04-19 15:29:59.999,8210.65,False,0.0,84.25743303519617
220,buy,2018-04-19 17:29:59.999,8231.04,False,0.01023654763373719,0
221,sell,2018-04-19 20:59:59.999,8259.08,False,0.0,84.54446583084615
222,buy,2018-04-20 10:59:59.999,8319.97,False,0.01016163109131958,0
223,sell,2018-04-20 19:44:59.999,8493.99,False,0.0,86.3127928733576
224,buy,2018-04-21 16:29:59.999,8711.58,False,0.009907823021008542,0
225,sell,2018-04-21 23:14:59.999,8766.59,False,0.0,86.85782221774328
226,buy,2018-04-23 04:59:59.999,8853.24,False,0.00981085141911247,0
227,sell,2018-04-23 13:44:59.999,8909.61,False,0.0,87.41085991223865
228,buy,2018-04-23 16:29:59.999,8929.19,False,0.009789338104826826,0
229,sell,2018-04-24 09:59:59.999,9227.37,False,0.0,90.32984474833592
230,buy,2018-04-24 12:29:59.999,9245.79,False,0.009769835216713327,0
231,sell,2018-04-25 01:44:59.999,9485.97,False,0.0,92.67636377068611
232,buy,2018-04-25 10:59:59.999,9416.39,False,0.009842026909536044,0
233,sell,2018-04-25 11:59:59.999,9281.98,True,0.0,91.35349693377536
234,buy,2018-04-25 16:14:59.999,9135.23,True,0.010000131023934303,0
235,sell,2018-04-25 16:44:59.999,8963.01,True,0.0,89.6312743688334
236,buy,2018-04-26 06:14:59.999,8883.0,True,0.010090203126064776,0
237,sell,2018-04-26 11:29:59.999,8750.0,True,0.0,88.2892773530668
238,buy,2018-04-26 21:14:59.999,8869.0,True,0.009954817606614815,0
239,sell,2018-04-27 08:44:59.999,9210.0,False,0.0,91.68387015692245
240,buy,2018-04-27 14:29:59.999,9345.52,False,0.00981046214195919,0
241,sell,2018-04-27 16:14:59.999,9241.01,True,0.0,90.65857875846629
